 id 	old	new	
12542	Lesisquin	Lésisquin	
12552	Pen an Allee	Pen an Allée	
12553	Pen an Neac’h	Pen an Néac'h	
12558	Pen ar Pave	Pen ar Pavé	
12567	Poul an Avelec	Poul an Avélec	
12575	Rue de Plouegat	Rue de Plouégat	
12576	Rugreguen	Rugréguen	
12590	Traonbezeden	Traonbézéden	
12592	Trevezer	Trévézer	
12593	Ty Melar	Ty Mélar	
12598	Vallee (La)	Vallée (La)	
12600	Villeneuve Boiseon	Villeneuve Boiséon	
12631	Boissiere (La)	Boissière (La)	
12632	Broheon (bian)	Brohéon (bian)	
12642	Garzelouarn	Garzélouarn	
12643	Glahare	Glaharé	
12656	Kermadeen	Kermadéen	
12661	Kervesperen	Kervespéren	
12671	Pratelan	Pratélan	
12676	Toulquelen	Toulquélen	
12680	Begavel	Bégavel	
12685	Tossenou	Tossénou	
12687	Begroas	Bégroas	
12691	Coat Caer	Coat Caër	
12697	Guernaleon	Guernaléon	
12704	Kerveguenet	Kervéguénet	
12709	Pennaneach	Pennanéach	
12718	Ty an Devet	Ty an Dévet	
12721	Ty Jaffre	Ty Jaffré	
12742	Kerberenez	Kerbérénèz	
12743	Kerelle	Kerellé	
12744	Kereozen (vras)	Keréozen (vras)	
12757	Poulbroen	Poulbroën	
12761	Billedoc	Billédoc	
12762	Camean (- / vihan)	Caméan (- / vihan)	
12764	Coat Deniel	Coat Déniel	
12777	Drezidou	Drézidou	
12782	Gorrequear (rue de)	Gorréquéar	
12783	Gorrequear Coum	Gorréquéar Coum	
12787	Guernevez	Guernévèz	
12801	Keravezoc	Keravézoc	
12816	Kerguereon	Keguéréon	
12826	Kerleas	Kerléas	
12838	Kervelegant	Kervélégant	
12844	Langaer	Langaër	
12846	Leur ar Lemen	Leur ar Lémen	
12851	Mauguerent	Mauguérent	
12853	Mescleguer	Mescléguer	
12859	Mezeozen	Mézéozen	
12870	Pen ar Creach	Pen ar Créach	
12880	Pors Ledan	Pors Lédan	
12882	Portleach	Portléach	
12887	Prat Ledan	Prat Lédan	
12889	Prat Per (rue du)	Prat Pêr	
12897	Saint Sebastien	Saint Sébastien	
12904	Trefily	Tréfily	
12905	Tregolle	Trégollé	
12906	Trelan	Trélan	
12908	Troreon	Troréon	
12913	Coat Trez	Coat Trèz	
12947	Berties	Bertiès	
12948	Bozenoc	Bozènoc	
12957	Costouarne	Costouarné	
12969	Kereon (izella / vihan / vras)	Keréon (izella / vihan / vras)	
12976	Kerivoare (rue de)	Kerivoaré	
12980	Kerneder	Kernéder	
12981	Kernevez	Kernévèz	
12989	Langueo	Languéo	
12990	Lanneon	Lannéon	
12992	Lanvenec	Lanvénec	
12998	Neven	Néven	
13000	Pen ar Creac’h	Pen ar Créac'h	
13002	Pen ar Guear	Pen ar Guéar	
13005	Pervezen	Pervézen	
13010	Runevez	Runévèz	
13014	Treoualen	Tréoualen	
13015	Trezeguer	Trézéguer	
13025	Kervenec	Kervénec	
13027	Landesec	Landésec	
13034	Ty Névez	Ty Névèz	
13035	Boissiere (La)	Boissière (La)	
13039	Creach Marrec	Créach Marrec	
13043	Guenatec	Guénatec	
13044	Guernigenet	Guerniguénet	
13052	Kerguereon	Kerguéréon	
13063	Kerzuelet	Kerzuélet	
13076	Seveleder	Sévéléder	
13077	Sevignon	Sévignon	
13086	Bole	Bolé	
13088	Carn d’Ahes	Carn d'Ahès	
13092	Ger Gaer (Ar)	Gêr Gaër (Ar)	
13095	Gore Koad Komm	Goré Koad Komm	
13098	Hindreo	Hindréo	
13106	Kergouere	Kergouéré	
13107	Kerguelen	Kerguélen	
13109	Kerherve	Kerhervé	
13114	Kermez	Kerméz	
13122	Kerveguen	Kervéguen	
13133	Koskerou (izelañ / uhelañ)	Koskérou (izèlañ / uhèlañ)	Cosquerou, 1626 (reg. par.)
13137	Kroaz Treveten	Kroaz Trévéten	
13159	Rocuet	Rocuët	
13176	Trevel	Trével	
13212	Carriere de Neonnec	Carrière de Néonnec	
13215	Coat Guezennec	Coat Guézennec	
13225	Kerezec	Kerézec	
13229	Kerguelen	Kerguélen	
13244	Kernevez	Kernévez	
13247	Keroure	Kerouré	
13256	Kerzidre	Kerzidré	
13258	Menez Groas	Ménez Groas	
13259	Menez Kerlosquer	Ménez Losquer	
13260	Menez Kertanguy	Ménez Kertanguy	
13261	Menez Quelennou	Ménez Quélennou	
13262	Menez Riou	Ménez Riou	
13268	Nenez (écluse de)	Nénèz	
13270	Neolennou	Néolennou	
13271	Neonec	Néonec	
13272	Neveit	Névéit	
13275	Pendreau	Pendréau	
13278	Poul ar Vechen	Poul ar Véchen	
13280	Quenecadec	Quénécadec	
13281	Quillevennec	Quillévennec	
13283	Quilliverien	Quillivérien	
13285	Rosveguen (écluse de)	Rosvéguen	
13343	Gouerven	Gouërven	
13346	Kerberenes	Kerbérénès	
13348	Kerenoc	Kerénoc	
13351	Kerjezequel	Kerjézéquel	
13354	Kervasdoue	Kervasdoué	
13355	Lancelin (bihan / bras)	Lancélin (bihan / bras)	
13359	Menic an Tri Person	Ménic an Tri Person	
13370	Prat ar Mear	Prat ar Méar	
13372	Retalaire (Le)	Rétalaire (Le)	
13378	Streat Veur	Stréat Veur	
13397	Caero	Caëro	
13399	Coadigue (- / vian)	Coadigué (- / vian)	
13412	Goaremou	Goarémou	
13413	Goasqueau	Goasquéau	
13416	Guernevez (bras / vihan)	Guernévez (bras / vihan)	
13417	Guerroue	Guerroué	
13418	Keralle	Kerallé	
13422	Kerdreoret	Kerdréoret	
13423	Kereon (- / vihan)	Keréon (- / vihan)	
13424	Kereonnec (- / vihan)	Keréonnec (- / vihan)	
13425	Kerequel	Keréquel	
13430	Kergreach	Kergréach	
13432	Kerguerez	Kerguérèz	
13440	Kermenez	Kerrménez	
13446	Kerrouerou	Kerrouérou	
13452	Kerveguen	Kervéguen	
13457	Lesveguen	Lesvéguen	
13458	Lost ar Menez	Lost ar Ménez	
13460	Menez Bras	Ménez Bras	
13461	Menez Creis	Ménez Creis	
13462	Menez Ru	Ménez Ru	
13463	Mine Saint Jean	Miné Saint Jean	
13465	Parc ar C’hael	Parc ar C'haël	
13481	Saint Pretre	Saint Prêtre	
13483	Steroudou	Stêroudou	
13484	Trebiriou	Trébiriou	
13491	Ty Pengleo	Ty Pengléo	
13492	Venec (Le)	Vénec (Le)	
13502	Menez Kerouerou	Ménez Kerouérou	
13516	Goueletquer	Gouéletquer	
13521	Kernaeret (bihan / bras)	Kernaëret (bihan / bras)	
13527	Pencreach (huella / izella)	Pencréach (huella / izella)	
13537	Dorguenic	Dorguénic	
13539	Guernevez	Guernévèz	
13555	Landaure	Landauré	
13567	Rosnevez	Rosnévèz	
13568	Rosnevinen	Rosnévinen	
13571	Trefascoet	Tréfascoët	
13574	Ty Névez	Ty Névez	
13601	Kermes	Kermés	
13609	Queledern	Quélédern	
13611	Quilliou Seac’h	Quilliou Séac'h	
13613	Ties Névez	Tiès Névèz	
13622	Creach Merrien	Créach Merrien	
13626	Helas (Le) (huella / izella)	Hélas (Le) (huella / izella)	
13632	Kernevez	Kernévez	
13642	Quelennec	Quélennec	
13643	Restherve (- / vian)	Resthervé (- / vian)	
13658	Bois du Helas	Bois du Hélas	
13667	Bougougnes	Bougougnès	
13668	Brendegue (bihan / bras / nevez)	Brendégué	
13670	Coat Kervean	Kervéan	
13673	Creac’h (bihan / bras)	Créac'h (bihan / bras)	
13676	Deolen	Déolen	
13681	Goel Basq	Goel Basq	
13683	Gorrequear	Gorréquéar	
13685	Ker Heol	Ker Héol	
13687	Kerabomnes	Kerabomnès	
13689	Keramean	Keraméan	
13690	Keraveloc	Keravéloc	
13692	Kerberez	Kerbérèz	
13695	Kerebest	Kerébest	
13696	Kerelleau	Kerlléau	
13697	Kereven	Keréven	
13702	Kerguelen	Kerguélen	
13712	Kerneguel (bihan / bras)	Kernéguel (bihan / bras)	
13713	Kernevez	Kernévèz	
13718	Kervaer	Kervaër	
13721	Kervasdoue	Kervasdoué	
13722	Kervean	Kervéan	
13723	Kerveguen (- / bihan)	Kervéguen (- / bihan)	
13724	Kerveleoc	Kervéléoc	
13725	Kervezeon	Kervézéon	
13732	Lanvenec	Lanvénec	
13738	Mescouezel	Mescouézel	
13740	Mesmean	Mesméan	
13741	Milin Névez	Milin Névèz	
13742	Moguerou	Moguérou	
13747	Pen ar Menez	Pen ar Ménèz	
13751	Portez	Portèz	
13755	Quelarguy (- / huella)	Quélarguy (- / huella)	
13756	Quelenec	Quélénec	
13757	Quelerec	Quélérec	
13758	Queleren	Quéléren	
13759	Saint Sebastien	Saint Sébastien	
13760	Streat Hir	Stréat Hir	
13763	Tregana	Trégana	
13764	Tremen	Trémen	
13765	Trohare	Troharé	
13766	Troleven	Troléven	
13769	Ty Varlaes	Ty Varlaës	
13772	Vezen Veur	Vézen Veur	
13785	Hellez (huella / izella)	Helléz (huella / izella)	
13790	Kerzeven	Kerzéven	
13796	Menez	Ménez	
13801	Queau (Le)	Quéau (Le)	
13803	Roc’h Melar	Roc'h Mélar	
13807	Treonvel	Tréonvel	
13809	Voas Seach	Voas Séach	
13820	Clemeur (Le)	Clémeur (Le)	
13822	Gorrequer	Gorréquer	
13823	Keromnes	Keromnès	
13824	Lescreach (rue de)	Lescréach	
13825	Lezenor	Lèzénor	
13826	Lorezic (rue de)	Lorézic	
13838	Conseillerou (rue de)	Conseillérou	
13842	Kerael	Keraël	
13844	Keramezou	Keramézou	
13852	Lezingard	Lézingard	
13857	Mezou Gorrec	Mézou Gorrec	
13858	Moguerou (rue du)	Moguérou	
13862	Pennenez	Pennénèz	
13869	Revelour (Le)	Révélour (Le)	
13875	Tossenou (rue de)	Tossénou	
13876	Toul an Hery (rue de)	Toul an Héry	
13878	Trougourezou	Trougourézou	
13882	Convenant Salaun	Convenant Salaün	
13893	Kerdalaer	Kerdalaër	
13907	Traon Velin	Traon Vélin	
13908	Tregouziou	Trégouziou	
13910	Bois de Nevet (route du)	Bois de Névet	
13911	Bois du Mez	Bois du Mèz	
13915	Creach (Le)	Créach (Le)	
13917	Gorrequer	Gorréquer	
13920	Kerascoet	Kerascoët	
13921	Kerbleon (vian / vraz)	Kerbléon (vian / vraz)	
13924	Kernevez	Kernévez	
13932	Menec (Le)	Ménec (Le)	
13933	Menez David	Ménez David	
13934	Menez Kerislay	Ménez Kerislay	
13935	Mez (Le)	Méz (Le)	
13937	Moulin de Tresseol	Moulin de Tresséol	
13938	Moulin du Prieure	Moulin du Prieuré	
13939	Nevet (Le)	Névet (Le)	
13942	Parc Levenez	Parc Lévénez	
13943	Parc Meil Tresseol	Parc Meil Tresséol	
13951	Rosancelin	Rosancélin	
13958	Tresseol	Tresséol	
13970	Beg Menez	Beg Ménez	
13971	Bremoguer	Brémoguer	Bremoguer, 1389 (RFC)
13972	Briemen	Briémen	
13981	Foret (La) (- /petite)	Forêt (La) (- petite)	
13982	Glevian (rue de)	Glévian	
13988	Istrevet ar Baranez	Istrévet ar Baranèz	
13990	Kerafede	Kerafédé	
14000	Kerbernez	Kerbernèz	
14002	Kerenez	Kerénèz	
14012	Kerherve	Kerhervé	
14020	Kerleo	Kerléo	
14028	Kervelegan	Kervélégan	
14029	Kerveltre	Kerveltré	
14031	Kervereguen	Kervéréguen	
14035	Leach an Dreau	Léach an Dréau	
14041	Mejou Bihan	Méjou Bihan	
14042	Mejou Erc’h	Méjou Erc'h	
14043	Mejou Losquet	Méjou Losquet	
14044	Mejou Moor	Méjou Moor	
14045	Mejou Naod	Méjou Naod	
14050	Pen Allee	Pen Allée	
14070	Quemeur	Quémeur	
14072	Renenal	Rénénal	
14079	Treguido	Tréguido	
14120	Belenou (cité Le)	Bélénou	
14130	Judicarre	Judicarré	
14135	Kereven	Keréven	
14136	Kerflatres	Kerflatrès	
14137	Kergaeric	Kergaëric	
14149	Menebloch	Ménébloch	
14150	Menez Lann	Ménez Lann	
14152	Moulin de Kerleon	Moulin de Kerléon	
14177	Bretin	Brétin	
14179	Chateau (Le)	Château (Le)	
14180	Clegueriou	Cléguériou	
14181	Clemenec’hy	Cléménéc'hy	
14183	Cosquerou	Cosquérou	
14184	Crequin	Créquin	
14188	Gorre ar C’hoat	Gorré ar C'hoat	
14189	Gorrequer	Gorréquer	
14190	Gouelet ar C’hoat	Gouélet ar C'hoat	
14191	Gouelet Ker	Gouélet Ker	
14193	Guernevez	Guernévez	
14204	Menez Bihan	Ménez Bihan	
14205	Menez Braz	Ménez Braz	
14216	Pors Beac’h	Pors Béac'h	
14223	Quenecadec	Quénécadec	
14233	Rumenory	Ruménory	
14240	Traon Menez	Traon Ménez	
14243	Yelen	Yélen	
14254	Cleguer	Cléguer	
14257	Coatsantelan	Coatsantélan	
14259	Craouledan	Craoulédan	
14260	Crevel	Crével	
14266	Glujeau	Glujéau	
14267	Glugeau Astach	Glujéau Astach	
14268	Glugeau Ty Riou	Glujéau Ty Riou	
14272	Gueral	Guéral	
14276	Guerouel	Guérouel	
14287	Kerguille	Kerguillé	
14298	Kervez	Kervéz	
14300	Kroas Hent Kleguer	Kroas hent Kléguer	
14301	Kroas Hent Kervez	Kroas hent Kervéz	
14303	Lambegou	Lambégou	
14315	Moulin du Glugeau	Moulin du Glugéau	
14333	Pontelou	Pontélou	
14341	Saint Guenole	Saint Guénolé	
14342	Sperneger	Spernéger	
14344	Tourquelennec	Tourquélennec	
14351	Venec	Vénec	
14352	Veridy	Véridy	
14355	Claouedon	Claouédon	
14356	Favedou	Favédou	
14357	Gorre Menez	Gorré Ménez	
14360	Kerveo	Kervéo	
14363	Menez Glugeau	Ménez Glugéau	
14379	Botquenal	Botquénal	
14385	Coat Botquenal	Coat Botquénal	
14386	Coat Dero	Coat Déro	
14387	Coat Kaer (rue)	Coat Kaër	
14389	Coatreziou	Coatréziou	
14390	Creach ar Moal	Créach ar Moal	
14396	Gorre Menez	Gorré Ménez	
14397	Gorrequer Traon Elorn	Gorréquer Traon Elorn	
14402	Kerandivezat	Kerandivézat	
14403	Keranfleach	Keranfléach	
14405	Kerdreon	Kerdréon	
14407	Kergreach	Kergréach	
14412	Kernevez	Kernévez	
14423	Menez (rue du)	Ménez	
14425	Mezout (bras)	Mézout (bras)	
14427	Parc an Heol	Parc an Héol	
14432	Pen ar Menez	Pen an Ménez	
14439	Quemenalou	Quéménalou	
14451	Ty Neol	Ty Néol	
14453	Veniec (Le)	Véniec (Le)	
14457	Menez Bian	Ménez Bian	
14473	Kerbalaen	Kerbalaën	
14475	Keredern	Kerédern	
14478	Kerguelen	Kerguélen	
14479	Kergueven	Kerguéven	
14489	Nezert (Le)	Nézert (Le)	
14491	Pennaneach	Pennanéach	
14553	Kerevel	Kerével	
14555	Kerhere	Kerhéré	
14559	Kerlaouenan	Kerlaouénan	
14567	Kerveatous	Kervéatous	
14580	Petit Cypres	Petit Cyprès	
14591	Tor ar Menez	Tor ar Ménez	
14594	Ty Carre	Ty Carré	
14625	Cosqueric	Cosquéric	
14629	Esperance	Espérance	
14633	Guernevez	Guernévez	
14638	Ker d’Elbee	Ker d'Elbée	
14642	Keretret	Kerétret	
14643	Kereval	Keréval	
14645	Kergoderien	Kergodérien	
14649	Kerhoel	Kerhoël	
14652	Kerlaouenan	Kerlaouénan	
14659	Kerseach	Kerséach	
14662	Kerveneolic	Kervénéolic	
14679	Meil Kerlaouenan	Meil Kerlaouénan	
14683	Menez Bris	Ménez Bris	
14684	Menez Lohantec	Ménez Lohantec	
14685	Moulin de Tromelin	Moulin de Tromélin	
14695	Ranyere	Ranyéré	
14704	Trematouarn	Trématouarn	
14705	Trevidiern	Trévidiern	
14706	Tromelin	Tromélin	
14726	Menez Kerliguit	Ménez Kerliguit	
14727	Pen ar Menez	Pen ar Ménez	
14733	Bot Guez	Botguéz	
14773	Roudouguenvez	Roudouguenvèz	
14776	Traon Perenez	Traon Pérénèz	
14800	Cosqueriou	Cosquériou	
14808	Kergoledan	Kergolédan	
14812	Kernaoueret	Kernaouéret	
14813	Kernevez	Kernévez	
14819	Kervenargant	Kervènargant	
14821	Kervevan	Kervévan	
14832	Menez Bras	Ménez Bras	
14833	Menez Cajen	Ménez Cajen	
14834	Menez Gourret	Ménez Gourret	
14835	Menez Kerjean	Ménez Kerjean	
14836	Menez Kervoat	Ménez Kervoat	
14837	Menez Névez	Ménez Névez	
14838	Menez Tour	Ménez Tour	
14839	Menez Tromillou	Ménez Tromillou	
14841	Mezirvin	Mézirvin	
14847	Pen ar Menez	Pen ar Ménez	
14856	Trebeuzec	Trébeuzec	
14870	Allee Voulez	Allée Voulez	
14873	Bodic Quelen	Bodic Quélen	
14874	Boissiere	Boissière	
14880	Burleo	Burléo	
14885	Coat an Drezec	Coat an Drézec	
14897	Croas Kerampeoc’h	Croas Kerampéoc'h	
14899	Croas Kerfrances	Croas Kerfrancès	
14900	Croas Lanarde	Croas Lanardé	
14906	Croissant Kerroue	Croissant Kerroué	
14908	Croix Kerampeoch	Croix Kerampéoc'h	
14918	Guerroue	Guerroué	
14926	Keralle	Kerallé	
14932	Kerampeoch	Kerampéoch	
14935	Kerandereat	Kerandéréat	
14936	Keranevel	Keranével	
14940	Keranmeriet	Keranmériet	
14948	Kereven	Keréven	
14949	Kerfrances	Kerfrancès	
14954	Kergueral	Kerguéral	
14955	Kerguerizit	Kerguérizit	
14956	Kerhaleguen	Kerhaléguen	
14962	Kerlean	Kerléan	
14963	Kerleo	Kerléo	
14974	Kernevez Roussica	Kernévez Roussica	
14978	Kerroue	Kerroué	
14982	Kerveguen	Kervéguen	
14984	Kervez (- / pell)	Kervéz (- / pell)	
14985	Kerviguerou	Kerviguérou	
14988	Lanarde	Lanardé	
14991	Locquenec	Locquénec	
14992	Loge an Drez	Loge an Dréz	
14995	Meros	Méros	
15000	Moulin de Kerannevel	Moulin de Kerannével	
15003	Moulin de Meros	Moulin de Méros	
15004	Moulin de Tremadur	Moulin de Trémadur	
15010	Parc Chezec	Parc Chézec	
15019	Parc Mar Seach	Parc Mar Séach	
15021	Parc Seveon	Parc Sévéon	
15023	Parc Ty Lae	Parc Ty Laë	
15059	Tremadur	Trémadur	
15060	Trinite (La)	Trinité (La)	
15063	Trouec	Trouëc	
15064	Villeneuve Trinite	Villeneuve Trinité	
15090	Kervelen	Kervélen	
15119	Rubeo	Rubéo	
15124	Stang Kerroue	Stang Kerroué	
15162	Kerfeles	Kerfélés	
15165	Kergaeric	Kergaëric	
15182	Kernevenas	Kernévénas	
15183	Kernevez Kerpuns	Kernévez Kerpuns	
15186	Kerroue	Kerroué	
15189	Kerveguenou	Kervéguénou	
15201	Pen Allee	Pen Allée	
15204	Pepiniere (La)	Pépinière (La)	
15207	Pontegan	Pontégan	
15256	Brenumere	Brènuméré	
15259	Coatudreas	Coatudréas	
15260	Coatulevez	Coatulévèz	
15261	Cosmoguerou	Cosmoguérou	
15262	Cosquerou	Cosquérou	
15263	Creach ar Glas	Créach ar Glas	
15264	Creach ar Here	Créach ar Héré	
15265	Creach Huellen	Créach Huellen	
15266	Creach Loum	Créach Loum	
15267	Creach Oualard	Créach Oualard	
15268	Creach Querault	Créach Quérault	
15269	Creach Quereller	Créach Quereller	
15272	C’houener (Le)	C'houéner (Le)	
15282	Kerguelvez	Kerguelvèz	
15288	Kervasdoue	Kervasdoué	
15289	Kerveganton	Kervéganton	
15295	Laniegre	Laniègre	
15301	Mez Kerever	Méz Keréver	
15302	Pen ar Pave	Pen ar Pavé	
15311	Quelennec	Quélennec	
15325	Creach Amelen	Créach Amélen	
15326	Creach ar Puce	Créach ar Puce	
15331	Hoas Leavet	Hoas Léavet	
15332	Hoas Névez	Hoas Névèz	
15338	Mesarhep	Mésarhep	
15342	Pen ar Guear	Pen ar Guéar	
15348	Prat ar C’hevez	Prat ar C'hévèz	
15350	Ran A Beren	Ran A Béren	
15354	Atelou (An)	Atélou (An)	
15359	Coat ar Guever	Coat ar Guéver	
15361	Coat Laeron	Coat Laëron	
15362	Coatenves	Coatenvès	
15363	Coateval	Coatéval	
15369	Drevez (An) (- / vihan / vraz)	Drévèz (An)	
15373	Gorrecoat	Gorrécoat	
15375	Guevric	Guévric	
15378	Haie Bruyere (La)	Haie Bruyère La)	
15381	Kelaret	Kélaret	
15382	Kelaret Coatquenec	Kélaret Coatquénec	
15391	Kerbrelivet	Kerbrélivet	
15395	Kereozen	Keréozen	
15396	Kerezeon	Kerézéon	
15401	Kerheol	Kerhéol	
15406	Kerlavezan	Kerlavézan	
15409	Kernevezic	Kernévézic	
15412	Keromnez	Keromnèz	
15425	Kervere	Kervéré	
15429	Kerzu Névez	Kerzu Névèz	
15430	Koatkeneg	Koatkéneg	
15431	Kroaz ar Roue	Kroaz ar Roué	
15432	Kroaz Keromnez	Kroaz Keromnèz	
15439	Leure	Leuré	
15442	Menezic Guen	Ménézic Guen	
15444	Moulin de Pen ar Creach	Moulin de Pen ar Créach	
15445	Moulin de Treleon	Moulin de Tréléon	
15449	Pen ar Creac’h	Pen ar Créac'h	
15450	Pen ar Guear	Pen ar Guéar	
15451	Pen ar Strejou	Pen ar Stréjou	
15456	Pont Cleau	Pont Cléau	
15457	Pont Kaleroun	Pont Kaléroun	
15459	Pont Per	Pont Pêr	
15466	Trebaol (creis / huella / izella)	Trébaol	
15467	Treleon	Tréléon	
15468	Trois Cures	Trois Curés	
15473	Venneguen	Vennéguen	
15483	Kerruelen	Kerruélen	
15490	Pont an Aleguen	Pont an Aléguen	
15495	Beg Bechou	Beg Béchou	
15504	Cleach (Le)	Cléach (Le)	
15505	Cleach Moen	Cléach Moën	
15507	Coat Save	Coat Savé	
15524	Keranderedel	Kerandérédel	
15526	Kerandreau	Kerandréau	
15527	Kerandrege	Kerandrège	
15535	Kerbrezillic	Kerbrézillic	
15556	Kerentre	Kerentré	
15557	Kereven	Keréven	
15566	Kergoulouet	Kergoulouët	
15570	Kerguevellic	Kerguévellic	
15573	Kerherou	Kerhérou	
15581	Kerjegou	Kerjégou	
15599	Kernevenic	Kernévénic	
15601	Kernoges	Kernogès	
15614	Kersecol	Kersécol	
15615	Kersegalou	Kerségalou	
15617	Kerseler	Kerséler	
15623	Kervegant	Kervégant	
15624	Kerveligen	Kervéligen	
15625	Kervetot	Kervétot	
15627	Kervignes	Kervignès	
15628	Kervigodes	Kervigodès	
15635	Land Kerbrezillic	Land Kerbrézillic	
15637	Lande Kergoulouet	Lande Kergoulouët	
15641	Langroes	Langroës	
15644	Leac’h Modern	Léac'h Modern	
15649	Menemarzin	Ménémarzin	
15653	Mescleo	Mescléo	
15662	Parc Segalou	Parc Ségalou	
15668	Pont Al Laer	Pont al Laër	
15676	Pors Moelan	Pors Moëlan	
15679	Poulvez	Poulvéz	
15684	Saint Guenole	Saint Guénolé	
15689	Trefarn	Tréfarn	
15690	Trelazec	Trélazec	
15691	Trenez	Trénèz	
15692	Trenogoat	Trénogoat	Treffnoucoet, 1426 (RFC)
15732	Moulin l’Abbe	Moulin l'Abbé	
15765	Bas de la Riviere (route du)	Bas de la Rivière	
15767	Belizal (rue de)	Bélizal	
15768	Boissiere (La)	Boissière (La)	
15782	Cosquerou (Le)	Cosquérou (Le)	
15783	Creac’h Gall	Créac'h Gall	
15784	Creou (rampe du, venelle du)	Créou	
15812	Keredern	Kerédern	
15826	Kernegues (avenue de)	Kernéguès	
15827	Kernevez	Kernévez	
15833	Kerveguen (rue de)	Kervéguen	
15835	Kervezelec	Kervézélec	
15843	Lezenor	Lézénor	
15847	Menez (Le)	Ménez (Le)	
15849	Mezevin	Mézévin	
15852	Moulin de la Chevre (rue du)	Moulin de la Chèvre	
15853	Moulin de Traonnevez	Moulin de Traonnévez	
15854	Mousterou	Moustérou	
15867	Pencreac’h	Pencréac'h	
15871	Penquer Tregoner	Penquer Trégoner	
15879	Pors an Trez (rue de)	Porz an Trèz	
15898	Roz ar Menez	Roz ar Ménez	
15909	Sainte Genevieve (rue)	Sainte Geneviève	
15911	Steriou (rue du)	Stèriou	
15917	Traonnevez (bihan / bras)	Traonnévez	
15919	Treanton	Tréanton	
15937	Botlore	Botloré	
15953	Kerdude	Kerdudé	
15981	Parc de Kerneguez	Parc de Kernéguèz	
15985	Porspoen	Porspoën	
15994	Traon ar Velin	Traon ar Vélin	
15998	Trois Vallees	Trois Vallées	
16009	Cateliner	Catéliner	
16012	Creachanquen	Créachanquen	
16013	Crehen Bolic	Créhen Bolic	
16028	Kerleran	Kerléran	
16032	Kernevez	Kernévez	
16041	Lescleden	Lescléden	
16044	Luzuverien	Luzuvérien	
16055	Roz Garnoen	Roz Garnoën	
16059	Sapiniere (La)	Sapinière (La)	
16061	Treveller	Tréveller	
16062	Trevourec	Trévourec	
16064	Ty Mahe	Ty Mahé	
16104	Beg ar Vechen (rue de)	Beg ar Véchen	
16106	Beg Nenez (impasse de)	Beg Nénèz	
16108	Botquelen	Botquélen	
16110	Celan	Célan	
16123	Henant (Le)	Hénant (Le)	
16126	Keraeren	Keraëren	
16136	Kerantre	Kerantré	
16149	Kerherledan	Kerherlédan	
16167	Kertreguier	Kertréguier	
16175	Nangelou	Nangélou	
16177	Parc Dalahe (lotissement de)	Parc Dalahé	
16193	Raguenes	Raguénès	
16196	Rouz Tremorvezen	Rouz Trémorvézen	
16203	Stang Tremorvezen	Stang Trémorvézen	
16205	Trefernic	Tréfernic	
16206	Tremorvezen	Trémorvézen	
16217	Kerguezennec	Kerguézennec	
16228	Botcaerel	Botcaërel	
16231	Coat Gueguen	Coat Guéguen	
16235	Gorrequer	Gorréquer	
16236	Hellez (bihan / bras)	Helléz	
16238	Keranjaffres	Keranjaffrès	
16243	Kerguelen	Kerguélen	
16250	Kernevez	Kernévèz	
16251	Keroulle	Keroullé	
16256	Quebou (Le)	Québou (e)	
16257	Rosquelen	Rosquélen	
16260	Ty Menez	Ty Ménèz	
16273	Coste Lorch	Costé Lorch	
16287	Kelargan	Kélargan	
16293	Kerbezec	Kerbézec	
16294	Kerbonnevez (rue de)	Kerbonnévez	
16297	Kereon	Keréon	
16299	Kerfezec	Kerfézec	
16300	Kerfres	Kerfrés	
16305	Kergazegan	Kergazégan	
16312	Kerlaerec	Kerlaërec	
16323	Kervedal	Kervédal	
16328	Laez ar Ster (rue)	Laëz ar Ster	
16337	Lezannou	Lézannou	
16344	Loch San Per (rue)	Loch San Pêr	
16347	Mejou Braz (rue de)	Méjou Braz	
16348	Mejou Forn	Méjou Forn	
16349	Mejou Ker (rue)	Méjou Ker	
16350	Mejou Kerontec (impasse)	Méjou Kerontec	
16351	Mejou Lezannou (impasse)	Méjou Lèzannou	
16352	Mejou Silinou (impasse)	Méjou Silinou	
16353	Menez ar Vourc’h	Ménez ar Vourc'h	
16354	Menez Bras	Ménez Bras	
16355	Menez Gad (rue de)	Ménez Gad	
16356	Menez Groes	Ménez Groes	
16357	Menez Kergoff (rue de)	Ménez Kergoff	
16358	Menez Kerouil (rue)	Ménez Kerouil	
16368	Penity (rue de)	Pénity	
16369	Perinaguen	Périnaguen	
16392	Quelourn	Quélourn	
16395	Rugore	Rugoré	
16402	Saint Guenole (bourg de)	Saint Guénolé	
16408	Ster Kerity	Ster Kérity	
16422	Guernevez	Guernévez	
16438	Mejou Kereuleur	Méjou Kereuleur	
16439	Menez Bras	Ménez Bras	
16440	Menez du Bourg	Ménez du Bourg	
16446	Allee Vian Kerdeac’h (An)	Allée Vian Kerdéac'h (An)	
16447	Bechal	Béchal	
16448	Bremelchen	Brémelchen	
16449	Bremelou	Brémélou	
16450	Bremillec (- / huella / izella)	Brémillec	
16451	Brumphez	Brumphéz	
16452	Coat Dero	Coat Déro	
16455	Creach (Le)	Créach (Le)	
16456	Derles	Derlés	
16461	Kerantrevez	Kerantrévez	
16462	Kerdalae	Kerdalaë	
16463	Kerdeach	Kerdéach	
