Article,Vedette,Definition,Localisation,INSEE_corrigé,Nom_corrigé,Commentaire
DT37-21129,"Pont (la métairie du),","dans le village de Pont, commune de Genillé.",Pont
DT37-21134,"Pont (le lieu du),","près de la Bourterie, commune de Notre-Dame-d’Oë.",Bourterie
DT37-21134,"Pont (le lieu du),","près de la Bourterie, commune de Notre-Dame-d’Oë.",Notre-Dame-d’Oë
DT37-21137,"Pont (le),","près de la Veude, commune de Razines.",Veude
DT37-21140,"Pont (la croix du),","près de la Grenouillère, commune de Saint-Épain.",Grenouillère
DT37-21141,"Pont (le bois de),","près de la Boutarderie, commune de Saint-Michel-sur-Loire.",Boutarderie
DT37-21141,"Pont (le bois de),","près de la Boutarderie, commune de Saint-Michel-sur-Loire.",Saint-Michel-sur-Loire
DT37-21142,"Pont (le lieu du),","près du Puy-Roujou, commune de Saint-Senoch.",Puy-Roujou
DT37-21144,"Pont (la fontaine du),","près du Pont, commune de Saunay.",Pont
DT37-21157,"Pont-Boureau (le moulin de),",paroisse de Coulangé.,Coulangé
DT37-21158,"Pont-Boutard (le),","village et château, commune de Saint-Michel-sur-Loire,",Saint-Michel-sur-Loire
DT37-21160,"Pont-Caillou (le),","ferme, près de l’Esves, commune d’Esves-le-Moutier.",Esves
DT37-21162,"Pont-Chalet (le),","ferme, commune de Saint-Baud.",Saint-Baud
DT37-21167,"Pont-Cher (le lieu de),","commune de Barrou, près de la Creuse et du chemin de la Guerche à Barrou.",Creuse
DT37-21169,"Pont-Clan (prairie de),","près de la Vienne, commune de Saint-Germain-sur-Vienne.",Vienne
DT37-21174,"Pont-de-Balesme (le lieu du),","près du Buisson-Perrot, commune de Chaveignes.",Buisson-Perrot
DT37-21176,"Pont-de-Brousse (le lieu de),","près de la Choisille, commune de Cerelles.",Choisille
DT37-21179,"Pont-de-la-Clau (le lieu du),","près de la Claise, commune de Preuilly, près du faubourg Saint-Nicolas.",Claise
DT37-21183,"Pont-de-la-Motte (le),","commune de Saint-Cyr,",Saint-Cyr
DT37-21186,"Pont-de-la-Noue (le lieu du),","près du la Claise, commune du Bridoré.",Claise
DT37-21196,"Ponteaux (le lieu des),","commune de la Celle-Guenand, près du chemin des Bouteries à Sainte-Julitte.",Celle-Guenand
DT37-21199,"Pontereau (le lieu du),","près de Verthenay, commune de Chambon.",Verthenay
DT37-21200,"Pontereau (le lieu du),","près de l’Égronne, commune du Grand-Pressigny.",Égronne
DT37-21200,"Pontereau (le lieu du),","près de l’Égronne, commune du Grand-Pressigny.",Grand-Pressigny
DT37-21213,"Pontille,","ferme, près de la Vienne, commune de Cinais.",Vienne
DT37-21215,"Pontille (le lieu de),","près des Rosiers, commune de Pouzay.",Rosiers
DT37-21218,"Pont-Jaglin (le),","ferme, près de l’Échandon, commune d’Esvres.",Échandon
DT37-21224,"Pont-Libert,","ferme, commune de la Riche.",Riche
DT37-21228,"Pont-Maçon,","ferme, près de la Ligoire, commune de Bournan.",Ligoire
DT37-21230,"Pont-Mallet (le lieu du),","près de la Buissonnière, commune de Reugny.",Buissonnière
DT37-21233,"Pont-Neuf (le lieu du),","commune de Rigny, près de l’Indre.",Indre
DT37-21252,"Pont-Signolet (le lieu du),","près du Moulin-Vieux, commune de Saché.",Moulin-Vieux
DT37-21254,"Pont-Valois (le lieu de),","commune de Loché, près de la Brelerie et du ruisseau d’Aubigny.",Brelerie
DT37-21257,"Ponts-de-l’Aumônerie (le lieu des),","près de Saint-Lazare, commune de Chinon.",Saint-Lazare
DT37-21259,"Pontu (le lieu de),","près des Chirons, commune de Preuilly.",Chirons
DT37-21260,"Popetterie (le lieu de la),","près de la Forge, commune de Vou.",Forge
DT37-21261,"Popilu (le lieu de la),","près de la Chaumine, commune de Candes.",Chaumine
DT37-21261,"Popilu (le lieu de la),","près de la Chaumine, commune de Candes.",Candes
DT37-21266,"Porards (le lieu des),","près du bois de Vaugourdon, commune de Saint-Épain.",Vaugourdon
DT37-21279,"Porchinière (le lieu de la),","près de Neuilly, commune de Lémeré.",Neuilly
DT37-21293,"Portail (le),","ferme, commune du Grand-Pressigny.",Grand-Pressigny
DT37-21304,"Portal (la maison du),","près de la chapelle de Notre-Dame-de-Lorette, commune de Champigny.",Notre-Dame-de-Lorette
DT37-21304,"Portal (la maison du),","près de la chapelle de Notre-Dame-de-Lorette, commune de Champigny.",Champigny
DT37-21305,"Portau (île du),","commune de Bréhémont, près du Vieux-Cher.",Vieux-Cher
DT37-21307,"Portaugers (le lieu des),","près de la Loire, commune de Langeais.",Loire
DT37-21309,"Port-aux-Raies (le gué du),","dans la Creuse, près des Pasgés, commune d’Abilly.",Pasgés
DT37-21312,"Port-Billault, ou Bihaut (le),","hameau, près de la Loire, commune de Luynes,",Loire
DT37-21314,"Port-Bouin (le lieu du),","près de la Brenne, commune de Vernou.",Brenne
DT37-21323,"Port-Cordon,","hameau, commune de la Riche, près du Cher.",Riche
DT37-21323,"Port-Cordon,","hameau, commune de la Riche, près du Cher.",Cher
DT37-21327,"Port-d’Aloigny (le lieu du),","près de la Creuse, commune de Chambon.",Creuse
DT37-21330,"Port-de-Cande (le),","ferme, commune de Candes.",Candes
DT37-21336,"Port de l’Auvernière (le),","sur la Creuse, près de l’Auvernière, commune de Balesmes.",Auvernière
DT37-21341,"Port-de-Montlouis (le),","ferme, commune de Vouvray, près de la Loire.",Loire
DT37-21344,"Port-de-Nouâtre (le),","ferme, près de la Vienne, commune de Marcilly-sur-Vienne.",Vienne
DT37-21346,"Port-de-Rassé (le),","ferme, commune de Saint-Germain-sur-Vienne, près de la Vienne.",Vienne
DT37-21351,"Port-des-Menards (le),","village, près de l’Indre, commune de Rigny,",Indre
DT37-21352,"Port-des-Trains (le),","ferme, commune de Chambon, près de la Creuse.",Creuse
DT37-21358,"Port du Pont-Neuf (le),","sur le Cher, commune de la Riche.",Riche
DT37-21376,"Porteau (le Petit-),","ferme, commune de Joué.",Joué
DT37-21377,"Porteau (le),","ferme, commune de Marigny.",Marigny
DT37-21383,"Porte-Chanteau (le lieu de la),","près de la Cochetière, commune de Boussay.",Cochetière
DT37-21384,"Porte-de-Chinon (le lieu de la),","près des Coudreaux, commune de Lerné.",Coudreaux
DT37-21389,"Porte-d’Enfer (le lieu de la),","près des Perrières, commune de Marcilly-sur-Vienne.",Perrières
DT37-21391,"Porte-Goguette (le lieu de la),","près du Lavoir, commune de Veigné.",Lavoir
DT37-21396,"Porte-Neuve (le lieu de la),","près du Petit-Creuilly, commune de la Tour-Saint-Gelin.",Petit-Creuilly
DT37-21396,"Porte-Neuve (le lieu de la),","près du Petit-Creuilly, commune de la Tour-Saint-Gelin.",Tour-Saint-Gelin
DT37-21398,"Portereau (le lieu de),","près de Douce, commune de Pouzay.",Douce
DT37-21401,"Porte-Rouge (le lieu de la),","près de Bois-Gaillard, commune de la Tour-Saint-Gelin.",Bois-Gaillard
DT37-21401,"Porte-Rouge (le lieu de la),","près de Bois-Gaillard, commune de la Tour-Saint-Gelin.",Tour-Saint-Gelin
DT37-21406,"Portes-de-Fer (le lieu des),","près de Dauconnay, commune de Marçay.",Dauconnay
DT37-21408,"Portes-Vertes (le lieu des),","près des Vernières, commune de Pouzay.",Vernières
DT37-21409,"Portes-Vertes (le lieu des),","près du Petit-Bois, commune de Vouvray.",Petit-Bois
DT37-21410,"Porte-Verte (le lieu de la),","près de Bellegoussière, commune de Champigny.",Bellegoussière
DT37-21410,"Porte-Verte (le lieu de la),","près de Bellegoussière, commune de Champigny.",Champigny
DT37-21414,"Port-Gautier (le),","village, commune de Rigny, près de l’Indre,",Indre
DT37-21422,"Port-Huault (les Bas et Haut-),","village, près de l’Indre, commune d’Azay-le-Rideau,",Indre
DT37-21431,"Port-Saint-Martin (le lieu du),","près du ravin des Cossonnières, commune de Draché.",Cossonnières
DT37-21433,"Portugal (le lieu de),","près du Couvent, commune de Faye-la-Vineuse.",Couvent
DT37-21434,"Port-Véron (le),","commune de Saint-Patrice, près de la Loire.",Loire
DT37-21443,"Pot (le lieu du),","commune de la Chapelle-aux-Naux, près de la Loire.",Loire
DT37-21445,"Pot (le),","hameau, commune des Essarts,",Essarts
DT37-21447,"Potagerie (le lieu de la), ou la Quinière,","près du Fresne, commune de Chambourg.",Fresne
DT37-21451,"Potard,","hameau, commune d’Artannes, près de l’Indre,",Indre
DT37-21454,"Pot-de-Fer (le lieu du),","près du moulin de la Pierre, commune de Reugny.",Pierre
DT37-21458,"Poteau (le bois du),","commune de Champigny, près de la route de Chinon à Richelieu.",Champigny
DT37-21463,"Poteau-des-Sables (le lieu du),","près des Bergeonnières, commune de Bournan.",Bergeonnières
DT37-21466,"Potence (le lieu de la),","près de la Brosse, commune de Bueil.",Brosse
DT37-21469,"Poterie (le lieu de la),","près de la Blonnière, commune de Braslou.",Blonnière
DT37-21470,"Poterie (la),","hameau, commune de la Celle-Guenand,",Celle-Guenand
DT37-21474,"Poterie (la),","ferme, commune du Grand-Pressigny.",Grand-Pressigny
DT37-21482,"Poterie (le lieu de la),","près de Sainte-Julitte, commune de Saint-Flovier.",Sainte-Julitte
DT37-21487,"Poteries (les),","ferme, commune de la Celle-Guenand.",Celle-Guenand
DT37-21488,"Poteries (le lieu des),","près des Roses, commune de Crouzilles.",Roses
DT37-21489,"Poteries (le bois des),","près de la Lande, commune de Cussay.",Lande
DT37-21493,"Poteterie (la),","ferme, commune de la Riche.",Riche
DT37-21499,"Potière (le lieu de la),","près de Gratte-Puits, commune de Preuilly.",Gratte-Puits
DT37-21500,"Potineries (le lieu des),","près de la Rougellière, commune de Thilouze.",Rougellière
DT37-21501,"Potirons (le lieu des),","près de la Babinière, commune de Marcé-sur-Esves.",Babinière
DT37-21501,"Potirons (le lieu des),","près de la Babinière, commune de Marcé-sur-Esves.",Marcé-sur-Esves
DT37-21502,"Pot-Olivier (le lieu de),","près de la Charonnière, commune de Parçay-Meslay.",Charonnière
DT37-21505,"Potraie (le), ou Potrais,","village, commune de Brèches,",Brèches
DT37-21507,"Pots (le lieu des),","près de la Jaltière, commune de Sepmes.",Jaltière
DT37-21513,"Pouchaizière (la),","ferme, commune d’Yzeures, près de la Creuse.",Creuse
DT37-21517,"Pouée (le lieu de la),","près d’Audiger, commune de Verneuil-sur-Indre.",Audiger
DT37-21520,"Pouge (la croix de la),","près de la Guittière, commune d’Avon.",Guittière
DT37-21526,"Pouillé,","commune du canton de Saint-Aignan (Loir-et-Cher),",Saint-Aignan
DT37-21536,"Poulailler (le lieu du),","près de la Brosse, commune de Sainte-Maure.",Brosse
DT37-21543,"Poulardières (les),",paroisse de Saint-Cyr.,Saint-Cyr
DT37-21545,"Poulets (les) et les Petits-Poulets,","ferme, commune de Saint-Cyr.",Saint-Cyr
DT37-21554,"Poulies (les),","ferme, commune de Rigny, près de l’Indre.",Indre
DT37-21555,"Poulies (le lieu des),","près des Moulins-Vieux, commune de Saché.",Moulins-Vieux
DT37-21558,"Poulinière (la),","ferme, commune de Maillé.",Maillé
DT37-21560,"Poulinière (la),","hameau, commune du Petit-Pressigny,",Petit-Pressigny
DT37-21564,"Poullière (la),","ferme, commune du Petit-Pressigny.",Petit-Pressigny
DT37-21565,"Poulons-Guérets (le lieu des),","près de Mougon, commune de Crouzilles.",Mougon
DT37-21570,"Poupardière (le lieu de la),","près de Bouquilly, commune de Braslou.",Bouquilly
DT37-21576,"Poupau (le lieu de),",près du bourg de Chaumussay et de la Claise.,Claise
DT37-21577,"Poupe (le lieu de),","près du Grand-Marchais, commune de Neuilly-le-Brignon.",Grand-Marchais
DT37-21579,"Poupelière (la),","ferme, commune de la Celle-Guenand.",Celle-Guenand
DT37-21583,"Pouples (les),","ferme, commune de Champigny, près du ruisseau de Battereau.",Champigny
DT37-21590,"Pousserats (le lieu des),","près de Malgagne, commune de Crouzilles.",Malgagne
DT37-21592,"Pousseterie (la),","ferme, commune de la Riche.",Riche
DT37-21594,"Poussinière (moulin de la),",commune de Couesmes.,Couesmes
DT37-21597,"Poussinière-des-Douves (la),","ferme et château, commune de Couesmes.",Couesmes
DT37-21606,"Pouyard,","ferme, commune de Balesmes, près de l’Esves.",Esves
DT37-21607,"Pouzanne (étang de),","près du Liget, commune de Chemillé-sur-Indrois.",Liget
DT37-21608,"Pouzardière (la),","ferme, commune de Poizay-le-Joly.",Poizay-le-Joly
DT37-21612,"Poyaux (le lieu de),","près de la Morinaie, commune de Saint-Épain.",Morinaie
DT37-21616,"Prairie de Saint-Martin (le lieu de la),","près de la Thomassière, commune de Notre-Dame-d’Oë.",Thomassière
DT37-21616,"Prairie de Saint-Martin (le lieu de la),","près de la Thomassière, commune de Notre-Dame-d’Oë.",Notre-Dame-d’Oë
DT37-21621,"Pratreau (le lieu de),","près des Clémendières, commune de Civray-sur-Cher.",Clémendières
DT37-21622,"Pratreaux (le lieu des),","près des Bondis, commune de Louans.",Bondis
DT37-21624,"Prault,","ferme, commune de Marigny.",Marigny
DT37-21626,"Pré (le lieu du),",paroisse de Candes.,Candes
DT37-21627,"Pré (le),",commune de la Celle-Guenand.,Celle-Guenand
DT37-21638,"Préaux (la croix des),","commune de Marigny, près du chemin de Martray à Marmande.",Marigny
DT37-21643,"Pré-Civier (le lieu de),","près du Port-des-Trains, commune de Chambon.",Port-des-Trains
DT37-21646,"Préclos (le lieu de),","près du Moulin-Neuf, commune de Chançay.",Moulin-Neuf
DT37-21648,"Pré-d’Amboise (le lieu du),","près de Guiard, commune de Marray.",Guiard
DT37-21652,"Pré-des-Huguenots (le lieu du),","près de la Fertonnière, commune de Cinais.",Fertonnière
DT37-21658,"Préfour (le lieu de),","près du moulin d’Édemaine, commune de Ligueil.",Édemaine
DT37-21659,"Pré-Gal (le lieu de),","près de la Gilberdière, commune de Rigny.",Gilberdière
DT37-21664,"Prégoussière (le lieu de la),","près de l’Argrie, commune de Richelieu.",Argrie
DT37-21668,"Prêle (le lieu de la),","près de l’Échandon, commune de Manthelan.",Échandon
DT37-21671,"Prélière (le lieu de la),","près du Châtellier, commune de Panzoult.",Châtellier
DT37-21672,"Prélong (le lieu de),",paroisse de Saint-Jean-de-Beaumont.,Saint-Jean-de-Beaumont
DT37-21673,"Pré-Malheureux (le lieu du),",près de l’abbaye de Beaumont.,Beaumont
DT37-21675,"Pré-Maillard (le lieu de),","près de l’Indre, commune de Rigny.",Indre
DT37-21683,"Pré-Pottier (le lieu de),","près de la Manse, commune de Crouzilles.",Manse
DT37-21684,"Pré-Prêtre (le lieu du),","près de Verthenay, commune de Chambon.",Verthenay
DT37-21685,"Pré-qui-Tremble (le lieu du),","près de la Jaminière, commune de Saint-Germain-sur-Vienne.",Jaminière
DT37-21694,"Prés-Clos (le lieu du),","commune de Sazilly, près des Écoins et de la Vienne.",Vienne
DT37-21702,"Prés-d’Iré (le lieu des),","près de Champchévrier, commune de Cléré.",Champchévrier
DT37-21703,"Prés-d’Oran (le lieu des),","près de la Croix, commune de Louans.",Croix
DT37-21707,"Prés-l’Abbé (le lieu des),","près du Petit-Varnelle, commune de Louans.",Petit-Varnelle
DT37-21708,"Presle (le bois de la),","près de Bois-Robert, commune de Ballan.",Bois-Robert
DT37-21709,"Presle (le lieu de la),","commune de Champigny, près de la Fontaine-Danin et des Pretreaux.",Champigny
DT37-21709,"Presle (le lieu de la),","commune de Champigny, près de la Fontaine-Danin et des Pretreaux.",Pretreaux
DT37-21711,"Presle (le lieu de la),","près de Beauvais, commune du Louroux.",Beauvais
DT37-21714,"Presles (le lieu des),","près de Saint-Maurice, commune de l’Ile-Bouchard.",Saint-Maurice
DT37-21716,"Prés-Neufs (le lieu des),","près de la Parentière, commune de Preuilly.",Parentière
DT37-21717,"Prés-Saint-Père (le lieu des),","près de la Seguinière, commune de Louans.",Seguinière
DT37-21722,"Pressigny (le Petit-),","commune du canton du Grand-Pressigny, arrondissement de Loches,",Grand-Pressigny
DT37-21727,"Pressoir (le lieu du),","près des Ligneries, commune de Charentilly.",Ligneries
DT37-21732,"Pressoir (le),","ferme, commune du Grand-Pressigny.",Grand-Pressigny
DT37-21736,"Pressoir (le lieu du),","près du Prieuré, commune de Luzé.",Prieuré
DT37-21742,"Pressoir (le lieu du),","près de Maupertuis, commune de Reugny.",Maupertuis
DT37-21752,"Pressoir-au-Moine (le lieu du),","près du moulin des Roches, paroisse de Fondettes.",Roches
DT37-21753,"Pressoir-Cornu (le),","ferme, commune de Saint-Cyr.",Saint-Cyr
DT37-21754,"Pressoir-de-la-Madeleine (le),",dans la ville de la Haye.,Haye
DT37-21760,"Pressoir-l’Andouille (le lieu du),","commune de Candes, près de la route de Fontevrault à Saumur.",Candes
DT37-21765,"Pressoir-Veau, ou Viot (le),",commune de Saint-Cyr.,Saint-Cyr
DT37-21768,"Pretiers (le lieu des),","commune de Ligré, près des Planches et de la Veude.",Veude
DT37-21771,"Prêtres (le lieu des),","près du Marais-Pallu, commune de Cravant.",Marais-Pallu
DT37-21772,"Prêtres (la fontaine aux),","près de Sainte-Anne et de l’Indre, commune de Saché.",Sainte-Anne
DT37-21772,"Prêtres (la fontaine aux),","près de Sainte-Anne et de l’Indre, commune de Saché.",Indre
DT37-21773,"Prêtres (le bois des),","près de Bois-Robert, commune de Savonnières.",Bois-Robert
DT37-21774,"Prêtrières (les), ou Fief-du-Chapitre,",paroisse de Saint-Cyr.,Saint-Cyr
DT37-21784,"Prevoderie (la),","ferme, commune de Notre-Dame-d’Oë.",Notre-Dame-d’Oë
DT37-21792,"Prieur (le bois),","près du Petit-Traversais, commune de Courcoué.",Petit-Traversais
DT37-21793,"Prieur (le bois),","près de Fouillé, commune de Saint-Patrice.",Fouillé
DT37-21812,"Prieuré (le),","hameau, commune de Saint-Baud.",Saint-Baud
DT37-21814,"Prieuré-de-Montlouis (le lieu du),","commune de Vouvray, près du chemin de la Vallée.",Vallée
DT37-21818,"Prieures (le bois des),","près de la Moricière, commune de la Chapelle-Blanche.",Moricière
DT37-21819,"Prieuresse (le lieu de la),","commune de Saint-Mars, près de la Loire.",Loire
DT37-21820,"Prignol (la fontaine de),","près de la Cataudière, commune d’Abilly.",Cataudière
DT37-21824,"Primaudières (le lieu des),","près des Jahans, commune de Sainte-Maure.",Jahans
DT37-21832,"Princes (le lieu des),","près de la Bondonnerie, commune d’Avon.",Bondonnerie
DT37-21834,"Printannière (closerie de la),","au village de la Rochepinard, commune de Montlouis.",Rochepinard
DT37-21837,"Priollière (le lieu de la),",commune du Grand-Pressigny.,Grand-Pressigny
DT37-21840,"Prise (bois de),","près des Bûchers, commune du Liège.",Bûchers
DT37-21843,"Prison (le lieu de la),","près de l’Indre, commune de Rigny.",Indre
DT37-21850,"Prophètes-Doux (le lieu des),","près de la Champeigne, commune de Chambourg.",Champeigne
DT37-21852,"Prossineau (le lieu de),","près du Prieuré, commune de Vou.",Prieuré
DT37-21854,"Prourais (le lieu des),","près de la Tinellière, commune du Grand-Pressigny.",Tinellière
DT37-21854,"Prourais (le lieu des),","près de la Tinellière, commune du Grand-Pressigny.",Grand-Pressigny
DT37-21881,"Providence (la),","ferme, commune du Grand-Pressigny.",Grand-Pressigny
DT37-21884,"Pruneau (le lieu de),","près des Varennes-Saint-Denis, commune de Courcoué.",Varennes-Saint-Denis
DT37-21885,"Pruneaux (les), ou Bruneaux,","ferme, commune de Marigny.",Marigny
DT37-21891,"Psaudière (la),","village, commune de la Celle-Guenand,",Celle-Guenand
DT37-21893,"Psé,","ferme, commune de Marigny.",Marigny
DT37-21894,"Psé (fontaine de),","commune de Marigny, près du chemin de Jaulnay au Bec-des-Deux-Eaux.",Marigny
DT37-21898,"Puanterie (le lieu de la),","près de Bois-Guironde, commune de Saint-Antoine-du-Rocher.",Bois-Guironde
DT37-21907,"Puchenin (ruisseau de),",commune de Sainte-Catherine.,Sainte-Catherine
DT37-21910,"Puicarreau (étang du),","près du Pavillon, commune de Civray-sur-Esves.",Pavillon
DT37-21919,"Puiset (la seigneurie du),","paroisse de Parçay, en Anjou.",Parçay
DT37-21926,"Puits (le fief du),","près de Fougereau, commune de Charnizay.",Fougereau
DT37-21928,"Puits (le lieu du),","près de la Rochette, commune de Chinon.",Rochette
DT37-21932,"Puits (le bois du),","près de l’Aître-aux-Jalles, commune d’Épeigné-sur-Dême.",Aître-aux-Jalles
DT37-21933,"Puits (moulin du),","sur la Roumer, commune des Essarts.",Essarts
DT37-21946,"Puits (le lieu du),","près de la Cheneraye, commune de Vallères.",Cheneraye
DT37-21948,"Puits-Balleau (le lieu de),","près de la Chapelle-Taboureau, commune de Bréhémont.",Chapelle-Taboureau
DT37-21949,"Puits-Barreau (le lieu de),","près de la Grande-Gaudrée, commune de Saint-Germain-sur-Vienne.",Grande-Gaudrée
DT37-21954,"Puits-Bertrand (le), ou le Puy,","ferme, commune de Marcé-sur-Esves.",Marcé-sur-Esves
DT37-21959,"Puits-Bouffard (le lieu de),","près de la Caltière, commune de Bossay.",Caltière
DT37-21969,"Puits-de-Citrée (fontaine et ruisseau du),","près des Petits-Moreaux, commune d’Azay-sur-Cher.",Petits-Moreaux
DT37-21972,"Puits-de-la-Roche (le lieu du),","près du Bourgneuf, commune de Richelieu.",Bourgneuf
DT37-21973,"Puits-de-la-Tambre (le lieu du),","près de la Seguinière, commune de Louans.",Seguinière
DT37-21974,"Puits-de-l’Échalou (le lieu du),","près de la Valinière, commune de Champigny.",Valinière
DT37-21974,"Puits-de-l’Échalou (le lieu du),","près de la Valinière, commune de Champigny.",Champigny
DT37-21975,"Puits-de-Miray (le lieu du),","près de Charcenay, commune de Fondettes.",Charcenay
DT37-21982,"Puits-du-Préau (le lieu du),","près de Talibin, commune de Panzoult.",Talibin
DT37-21994,"Puits-Herbault,","ferme, commune d’Artannes, près de l’Indre.",Indre
DT37-21996,"Puits-Livet (le lieu de),","près de Bellevue, commune de Crouzilles.",Bellevue
DT37-22006,"Puits-Saint-Michel (le),","ferme, commune de Candes.",Candes
DT37-22007,"Puits-Savouré (le lieu de),","près de la Bourellière, commune de Varennes.",Bourellière
DT37-22009,"Puits-Tessier (le),","village, commune de Joué,",Joué
DT37-22017,"Purgeaults (le lieu des),","près de Chapeau, commune de Neuilly-le-Brignon.",Chapeau
DT37-22022,"Puy (le),","ferme, commune d’Azay.",Azay
DT37-22023,"Puy (le lieu du),","près de Laulée, commune d’Azay-le-Rideau.",Laulée
DT37-22036,"Puy (le), ou Puits,","hameau, commune du Petit-Pressigny,",Petit-Pressigny
DT37-22047,"Puy-Chatel,","ancien fief, situé près de Marmoutier.",Marmoutier
DT37-22052,"Vignole,","près de la Grange-aux-Moines, commune de Preuilly.",Grange-aux-Moines
DT37-22056,"Puy-de-Croule (le lieu du),","près de Croule, commune d’Azay-sur-Cher.",Croule
DT37-22067,"Puy-du-Bourg-Joli (le lieu du),","près de Bourg-Joli, commune de Ligré.",Bourg-Joli
DT37-22071,"Puy-Girault (le),",paroisse de Neuilly-le-Noble.,Neuilly-le-Noble
DT37-22077,"Puyrenaud (les Grand et Petit-),","ferme, commune du Grand-Pressigny.",Grand-Pressigny
DT37-22083,"Puy-Saint-Michel (le),","ferme, commune de Candes.",Candes
DT37-22091,"Quantinerie (bois de la),","près de la Pinquenetière, commune de Civray-sur-Cher.",Pinquenetière
DT37-22096,"Quarterons (le lieu des),","près de Confluent, commune d’Yzeures.",Confluent
DT37-22097,"Quartier (le bois),","près des Breuils, commune de Continvoir.",Breuils
DT37-22098,"Quartier (le lieu de),","près de Poitevin, commune de Draché.",Poitevin
DT37-22104,"Quarts (le bois des),","commune de Sazilly, près de la Reignerie.",Reignerie
DT37-22106,"Quarts-du-Puits (le lieu des),","près de la Batisse, commune de Cravant.",Batisse
DT37-22118,"Quatre-Piliers (le lieu des),",commune de Champigny.,Champigny
DT37-22126,"Quatre-Vents (le lieu des),","près de la Boutinière, commune de Seuilly.",Boutinière
DT37-22127,"Queblé (le lieu de),","près du Collège, commune de Champigny.",Collège
DT37-22127,"Queblé (le lieu de),","près du Collège, commune de Champigny.",Champigny
DT37-22128,"Quelay (le lieu de),","près du Pont, commune de Parçay-sur-Vienne.",Pont
DT37-22134,"Quenallières (la courance des),","près de la Raudière, commune de Saché.",Raudière
DT37-22142,"Quenetterie (le lieu de la),","près des Gougnaux, commune de Bossay.",Gougnaux
DT37-22152,"Quibrerie (la),","village, commune de Champigny,",Champigny
DT37-22154,"Quillet (le croix),","près du Grand-Doucé, commune de Rilly.",Grand-Doucé
DT37-22156,"Quincabras (gué de),","sur un bras de l’Indre, Quinçayprès du village de , commune de Rivarennes.",Quinçay
DT37-22183,"Rabasous (le lieu des),","près des Bourdaisières, commune de Rochecorbon.",Bourdaisières
DT37-22188,"Rabaterie (la), Rabateries, ou Motte-Chapon,","ferme, commune de La Riche.",Riche
DT37-22192,"Rabaterie (la),","paroisse de Sérigny, en Poitou.",Sérigny
DT37-22194,"Rabatières (le lieu des),","près d’Ansigny, commune de Brizay.",Ansigny
DT37-22198,"Rabaudière (le lieu de la),",commune de la Tour-Saint-Gelin.,Tour-Saint-Gelin
DT37-22202,"Rabellerie (la), ou Rallerie,","hameau, commune de Chisseaux,",Chisseaux
DT37-22203,"Rabellerie (le lieu de la),","près de la Boissellière, commune de Crissé.",Boissellière
DT37-22214,"Rabinière (la),","ferme, commune de la Riche.",Riche
DT37-22216,"Rabinière (la),","ferme, commune de Marcé-sur-Esves.",Marcé-sur-Esves
DT37-22221,"Rabot (le lieu de),","près de la Guignière, commune de Fondettes.",Guignière
DT37-22224,"Rabotte (le lieu de la),","près de la Rebuffière, commune de Rilly.",Rebuffière
DT37-22225,"Rabotte (le lieu de la),","près de la Patrière, commune de Sainte-Maure.",Patrière
DT37-22231,"Rabouillères (le lieu des),","près de la Chevrette, commune de Saint-Nicolas-de-Bourgueil.",Chevrette
DT37-22248,"Racoin (le bois de),","près de Paviers, commune de Crouzilles.",Paviers
DT37-22253,"Sainte-Radégonde,","commune du canton de Tours-Nord, arrondissement de Tours,",Tours-Nord
DT37-22258,"Sainte-Radégonde,","ferme, commune du Petit-Pressigny.",Petit-Pressigny
DT37-22265,"Raffou (le lieu de),","commune du Petit-Pressigny, près du chemin du Saint-Sépulcre à Étableaux.",Petit-Pressigny
DT37-22270,"Rafoux (le lieu du), ou Brûle-Javelle,","près de Launay, commune de Perrusson.",Launay
DT37-22296,"Raguerie (le lieu de la),",commune du Petit-Pressigny.,Petit-Pressigny
DT37-22297,"Raguerie (lieu de la),","près de Bois-Feraud, commune de Saint-Flovier.",Bois-Feraud
DT37-22305,"Raguins (les),","hameau, commune du Grand-Pressigny.",Grand-Pressigny
DT37-22312,"Raignerie (la),","ferme, commune de Champigny.",Champigny
DT37-22320,"Raimbaults (les),","ferme, commune de Marcé-sur-Esves.",Marcé-sur-Esves
DT37-22327,"Raisneries (le lieu des),","près de la Foulonnerie, commune de Continvoir.",Foulonnerie
DT37-22335,"Rais (la fontaine des),","près de l’Indre, commune de Rigny.",Indre
DT37-22338,"Rajeaux (le lieu des),","près du ruisseau de Biez, commune de Maillé.",Maillé
DT37-22339,"Ralière ou Raillière,","hameau, commune de la Celle-Guenand.",Celle-Guenand
DT37-22340,"Rallière (la), ou Raillière,","ferme, commune du Petit-Pressigny.",Petit-Pressigny
DT37-22357,"Rancheraye (la),","ferme et château, commune de la Tour-Saint-Gelin.",Tour-Saint-Gelin
DT37-22359,"Rancune (le lieu de la),","près de la Bertrie, commune de Lerné.",Bertrie
DT37-22367,"Randou (le lieu de),","près des Gachaux, commune de Draché.",Gachaux
DT37-22381,"Raquerie (la),","ferme, commune du Petit-Pressigny.",Petit-Pressigny
DT37-22386,"Rarré (le bois de),","près de Ballage, commune de Louestault.",Ballage
DT37-22387,"Rasiay (le bois de),","près de la Chesellerie, commune de Lémeré.",Chesellerie
