article_id,vedette,vedette_orig,localisationde,dpt_code,canton_code,localisationco,localisationco_orig,NCCENR_orig,insee_code,method,reference
PO9-04927,Taurines,Taurines,Aveyron,12,Naucelle,Centres,Centrès,Centrès,Centres (12065),dpt_exact,     Taurines     Aveyron     con de Naucelle     cne de Centrès       Taurinas  278 f  328 b    
PO9-04931,Tayac,Tayac,Aveyron,12,Naucelle,Centres,Centrès,Centrès,Centres (12065),dpt_exact,     Tayac     Aveyron     con de Naucelle     cne de Centrès       Tayac  prioratus sancti Petri  329 c      Tayacus  289 d    
PO9-00586,Bouviala,Bouviala,Aveyron,12,Cornus,Clapier,Clapier,Clapier,Clapier (12067),dpt_exact,     Bouviala     Aveyron     con de Cornus     cne du Clapier       Baubiala  prioratus  vicarius  348 a      Bonum Vilare  342 h   preceptor   343 c  capellanus  prior  335 d      Bovilar  prior  338 a    
PO9-04651,Saint Xist,Saint-Xist,Aveyron,12,Cornus,Clapier,Clapier,Clapier,Clapier (12067),dpt_exact,     Saint Xist     Aveyron     con de Cornus     cne du Clapier       Arbucel  342 g  prior  338 a      Arbuchel  rector  335 e      Sanct Cist d Arbusel  prioratus  352 c    
PO9-01258,Combrouze,Combrouze,Aveyron,12,Sauveterre-d’Aveyron,Colombies,Colombiès,Colombiès,Colombies (12068),dpt_exact,     Combrouze     Aveyron     con de Sauveterre d Aveyron     cne de Colombiès       Combrosa  281 e  290 b  prioratus Beate Marie  310 a    
PO9-02239,Limayrac,Limayrac,Aveyron,12,Sauveterre-d’Aveyron,Colombies,Colombiès,Colombiès,Colombies (12068),dpt_exact,     Limayrac     Aveyron     con de Sauveterre d Aveyron     cne de Colombiès       Limairac  prioratus Sancti Martini  315 d      Limayrac  329 c      Lhimayracus  281 f      Limayracus  290 b    
PO9-04915,Talespues,Talespues,Aveyron,12,Sauveterre-d’Aveyron,Colombies,Colombiès,Colombiès,Colombies (12068),dpt_exact,     Talespues     Aveyron     con de Sauveterre d Aveyron     cne de Colombiès       Talaspuas  329 c  315 d    
PO9-02941,Notre Dame de Betirac,Notre-Dame-de-Bétirac,Aveyron,12,Saint-Sernin-sur-Rance,Combret,Combret,Combret,Combret (12069),dpt_exact,     Notre Dame de Bétirac     Aveyron     con de Saint Sernin sur Rance     cne de Combret       Betirac  vicaria perpetua Beate Marie  347 c      Betiracus  capellanus  335 a    
PO9-03519,Saint Amans de Lizertet,Saint-Amans-de-Lizertet,Aveyron,12,Saint-Sernin-sur-Rance,Combret,Combret,Combret,Combret (12069),dpt_exact,     Saint Amans de Lizertet     Aveyron     con de Saint Sernin sur Rance     cne de Combret       Lesertetum  339 e      Sainct Amans de Lissertet  prioratus  351 c      Sanctus Amantius de Lesertet  342 a    
PO9-04160,Saint Leonce du Haut Vilar,Saint-Léonce-du-Haut-Vilar,Aveyron,12,Saint-Sernin-sur-Rance,Combret,Combret,Combret,Combret (12069),dpt_exact,     Saint Léonce du Haut Vilar     Aveyron     con de Saint Sernin sur Rance     cne de Combret       Saint Lyons  prior  351 c      Sanctus Leontius  341 e    
PO9-02332,Lumenson,Lumenson,Aveyron,12,Millau,Compeyre,Compeyre,Compeyre,Compeyre (12070),dpt_exact,     Lumenson     Aveyron     con de Millau     cne de Compeyre       Lhumenso  277 b      Lumenso  310 b    
PO9-00206,Aunac,Aunac,Aveyron,12,Saint-Chély-d’Aubrac,Condom d Aubrac,Condom d’Aubrac,Condom-d'Aubrac,Condom d Aubrac (12074),dpt_exact,     Aunac     Aveyron     con de Saint Chély d Aubrac     cne de Condom d Aubrac       Aunac  ecclesia Sancti Petri  304 c    
PO9-04179,Saint Marcel,Saint-Marcel,Aveyron,12,Conques,Conques,Conques,Conques,Conques (12076),dpt_exact,     Saint Marcel     Aveyron     con de Conques     cne de Conques       Sanct Marsel pres de Conquas  rectoria  325 c      Sanctus Marcellus  299 c    
PO9-00763,Canals,Canals,Aveyron,12,Cornus,Cornus,Cornus,Cornus,Cornus (12077),dpt_exact,     Canals     Aveyron     con de Cornus     cne de Cornus       Canals  343 c  capellanus  335 b  prior  335 b  338 a  348 c  vicarius  348 c    
PO9-04293,Saint Maurice de Sorgues,Saint-Maurice-de-Sorgues,Aveyron,12,Cornus,Cornus,Cornus,Cornus,Cornus (12077),dpt_exact,     Saint Maurice de Sorgues     Aveyron     con de Cornus     cne de Cornus       Sainct Mauritii de Sorgua  vicaria perpetua  351 d      Sanctus Mauricius de Val Sorga  capellanus  333 c    
PO9-00871,Cazotte,Cazotte,Aveyron,12,Saint-Rome-de-Tarn,Costes Gozon,Costes-Gozon,Costes-Gozon,Costes Gozon (12078),dpt_exact,     Cazotte  La      Aveyron     con de Saint Rome de Tarn     cne des Costes Gozon       Caseta  343 f  prior  338 c      Casota  prioratus  vicaria perpetua  348 b      Cazota  prior  333 d    
PO9-01319,Costrix,Costrix,Aveyron,12,Saint-Rome-de-Tarn,Costes Gozon,Costes-Gozon,Costes-Gozon,Costes Gozon (12078),dpt_exact,     Costrix     Aveyron     con de Saint Rome de Tarn     cne des Costes Gozon       Costra  343 f      Castra  prior  338 c    
PO9-01862,Gozon,Gozon,Aveyron,12,Saint-Rome-de-Tarn,Costes Gozon,Costes-Gozon,Costes-Gozon,Costes Gozon (12078),dpt_exact,     Gozon     Aveyron     con de Saint Rome de Tarn     cne des Costes Gozon       Gozon  Goso  prioratus  338 c  343 e  346 a      Gouzon  prioratus  vicaria perpetua  349 a      Goza  rector  336 b    
PO9-00210,Aurenque,Aurenque,Aveyron,12,Estaing,Coubisou,Coubisou,Coubisou,Coubisou (12079),dpt_exact,     Aurenque     Aveyron     con d Estaing     cne de Coubisou       Aurenca  304 b    
PO9-00705,Cabrespines,Cabrespines,Aveyron,12,Estaing,Coubisou,Coubisou,Coubisou,Coubisou (12079),dpt_exact,     Cabrespines     Aveyron     con d Estaing     cne de Coubisou       Caprespinas  prioratus et rectoria Sancti Martini  306 d      Cabrespine  281 i  294 b  331 c    
PO9-03678,Saint Cirice de Coupiac,Saint-Cirice-de-Coupiac,Aveyron,12,Saint-Sernin-sur-Rance,Coupiac,Coupiac,Coupiac,Coupiac (12080),dpt_exact,     Saint Cirice de Coupiac  Cassini      Aveyron     con de Saint Sernin sur Rance     cne de Coupiac       Sainct Yrissi pres Copiac  prioratus  vicaria perpetua  353 a      Sanctus Ciricus prope Copiacum  prior  339 b    
PO9-04243,Saint Martin de Prix,Saint-Martin-de-Prix,Aveyron,12,Millau,Creissels,Creissels,Creissels,Creissels (12084),dpt_exact,     Saint Martin de Prix     Aveyron     con de Millau     cne de Creissels     ruines        Sainct Martin de Prix  vicaria perpetua  353 a      Sanctus Martinus de Pris  344 b    
PO9-01570,Espinassole,Espinassole,Aveyron,12,la Salvetat,Crespin,Crespin,Crespin,Crespin (12085),dpt_exact,     Espinassole  L       Aveyron     con de la Salvetat     cne de Crespin       Spinassola  281 f  290 a  preceptoria  287 e  291 b  prioratus et rectoria Nostre Domine  329 b    
PO9-03187,Pont de Cirou,Pont-de-Cirou,Aveyron,12,La Salvetat,Crespin,Crespin,Crespin,Crespin (12085),dpt_exact,     Pont de Cirou     Aveyron     con de La Salvetat     cne de Crespin       Pon de Siro  ecclesia Magdalenes  329 b    
PO9-04319,Saint Michel,Saint-Michel,Aveyron,12,Decazeville,Decazeville,Decazeville,Decazeville,Decazeville (12089),dpt_exact,     Saint Michel     Aveyron     con de Decazeville     cne de Decazeville       Sanct Miguel près de Albinh  prioratus  325 c      Sanctus Michael prope Albinhium  285 f  298 d    
PO9-05252,Vialarels,Vialarels,Aveyron,12,Decazeville,Decazeville,Decazeville,Decazeville,Decazeville (12089),dpt_exact,     Vialarels     Aveyron     con de Decazeville     cne de Decazeville       Vialarelhs  prioratus Nostre Domine septembris  332 a      Vilarelhs  284 c  298 c    
PO9-00001,Abbas,Abbas,Aveyron,12,Rodez,Druelle,Druelle,Druelle,Druelle (12090),dpt_exact,     Abbas     Aveyron     con de Rodez     cne de Druelle       Abbas  rectoria  302 a      Acbassium  291 b    
PO9-00084,Ampiac,Ampiac,Aveyron,12,Rodez,Druelle,Druelle,Druelle,Druelle (12090),dpt_exact,     Ampiac     Aveyron     con de Rodez     cne de Druelle       Ampiac  prior et rector Sancti Christofori  303 c      Ampiacus  281 e  297 c    
PO9-03055,Pas,Pas,Aveyron,12,Rodez,Druelle,Druelle,Druelle,Druelle (12090),dpt_exact,     Pas  Le      Aveyron     con de Rodez     cne de Druelle       Passus  hospitale  dompnus  302 a    
PO9-00774,Cannac,Cannac,Aveyron,12,Réquista,Durenque,Durenque,Durenque,Durenque (12092),dpt_exact,     Cannac     Aveyron     con de Réquista     cne de Durenque       Cannac  ecclesia Sancti Petri augusti  307 d      Cannacus  289 a    
PO9-00031,Alayrac,Alayrac,Aveyron,12,Espalion,Espalion,Espalion,Espalion,Espalion (12096),dpt_exact,     Alayrac     Aveyron     con d Espalion     cne d Espalion       Alayrac  prioratus  303 a      Alayracus  281 c  296 a    
PO9-00457,Biounac,Biounac,Aveyron,12,Espalion,Espalion,Espalion,Espalion,Espalion (12096),dpt_exact,     Biounac     Aveyron     con d Espalion     cne d Espalion       Bernuacus  305 c    
PO9-00725,Calmont d Olt,Calmont-d’Olt,Aveyron,12,Espalion,Espalion,Espalion,Espalion,Espalion (12096),dpt_exact,     Calmont d Olt     Aveyron     con d Espalion     cne d Espalion       Calmon  cura  307 b      Calomons Spelei  280 h  295 g  dominus  303 a    
PO9-00820,Carnejac,Carnejac,Aveyron,12,Espalion,Espalion,Espalion,Espalion,Espalion (12096),dpt_exact,     Carnejac     Aveyron     con d Espalion     cne d Espalion       Carnijac  prioratus  rectoria  308 b    
PO9-01675,Flaujac,Flaujac,Aveyron,12,Espalion,Espalion,Espalion,Espalion,Espalion (12096),dpt_exact,     Flaujac     Aveyron     con d Espalion     cne d Espalion       Flaugacus  281 g      Flaujac  prioratus  rectoria Nostre Domine augusti  312 a      Flaujacus  296 a      Floyjacus  295 e    
PO9-03096,Perse,Perse,Aveyron,12,Espalion,Espalion,Espalion,Espalion,Espalion (12096),dpt_exact,     Perse     Aveyron     con d Espalion     cne d Espalion       Persa  295 h  prioratus et rectoratus Sancti Ylariani  320 b      Persia  prior  307 c  308 b      Perza  281 g    
PO9-03420,Roque Papailhonac,Roque-Papailhonac,Aveyron,12,Camarès,Fayet,Fayet,Fayet,Fayet (12099),dpt_exact,     Roque Papailhonac  La      Aveyron     con de Camarès     cne de Fayet       Papanolhac  rector  336 a      Roqua Papalhonhac  prioratus Beate Marie  vicaria  351 a      Ruppis Papalhonacii  342 c      Ruppis Papalhonacus  prior  338 d    
PO9-00423,Besse Noits,Besse-Noits,Aveyron,12,Decazeville,Firmi,Firmi,Firmi,Firmi (12100),dpt_exact,     Besse Noits     Aveyron     con de Decazeville     cne de Firmi       Bessanoitz  298 c      Bessanoys  285 d    
PO9-00799,Capelle Viaur,Capelle-Viaur,Aveyron,12,Pont-de-Salars,Flavin,Flavin,Flavin,Flavin (12102),dpt_exact,     Capelle Viaur  La      Aveyron     con de Pont de Salars     cne de Flavin       Capella Biauri  279 a  288 b    
PO9-00795,Capelle Neuve Eglise,Capelle-Neuve-Église,Aveyron,12,Saint-Amans-des-Cots,Florentin la Capelle,Florentin-la-Capelle,Florentin-la-Capelle,Florentin la Capelle (12103),dpt_exact,     Capelle Neuve Église  La      Aveyron     con de Saint Amans des Cots     cne de Florentin la Capelle       Capella Ecclesie Nove  283 d      Capella de Nova Ecclesia  294 b      La Cappela Nova Gleya  cura Sancti Petri augusti  313 b    
PO9-00910,Ceyrac,Ceyrac,Aveyron,12,Espalion,Gabriac,Gabriac,Gabriac,Gabriac (12106),dpt_exact,     Ceyrac     Aveyron     con d Espalion     cne de Gabriac       Seyrac  prioratus et rectoria Sancti Germani  328 a      Seyracus  280 f  296 f    
PO9-03489,Saint Affrique du Causse,Saint-Affrique-du-Causse,Aveyron,12,Espalion,Gabriac,Gabriac,Gabriac,Gabriac (12106),dpt_exact,     Saint Affrique du Causse     Aveyron     con d Espalion     cne de Gabriac       Sancta Affrica  prope Gabriacum del Cause   prioratus  rectoria  322 a      Sanctus Affricanus prope Gabriacum  281 h  prior  296 f    
PO9-02696,Montegut,Montégut,Aveyron,12,Camarès,Gissac,Gissac,Gissac,Gissac (12109),dpt_exact,     Montégut     Aveyron     con de Camarès     cne de Gissac       Mons Acutus  338 f  343 e      Montagut  prioratus  vicaria perpetua Sancti Johannis  349 d  rector  336 d    
PO9-01834,Glassac,Glassac,Aveyron,12,Rignac,Goutrens,Goutrens,Goutrens,Goutrens (12111),dpt_exact,     Glassac     Aveyron     con de Rignac     cne de Goutrens       Glassac  cura Nostre Domine augusti  312 c      Glassacus  283 g  297 d    
PO9-00579,Boussac,Boussac,Aveyron,12,Sauveterre-d’Aveyron,Gramond,Gramond,Gramond,Gramond (12113),dpt_exact,     Boussac     Aveyron     con de Sauveterre d Aveyron     cne de Gramond       Bossac  prior et rector Nostre Domine  306 b      Bossiacus  281 c  289 g    
PO9-05351,Vinzelle,Vinzelle,Aveyron,12,Conques,Grand Vabre,Grand-Vabre,Grand-Vabre,Grand Vabre (12114),dpt_exact,     Vinzelle  La      Aveyron     con de Conques     cne de Grand Vabre       La Vinsela  prioratus et rectoria Sancti Clari  315 b  prioratus  326 a    
PO9-00226,Authun,Authun,Aveyron,12,Saint-Amans-des-Cots,Huparlac,Huparlac,Huparlac,Huparlac (12116),dpt_exact,     Authun     Aveyron     con de Saint Amans des Cots     cne d Huparlac       Altunum  castrum  324 c    
PO9-05109,Valcayles,Valcaylès,Aveyron,12,Mur-de-Barrez,Lacroix Barrez,Lacroix-Barrez,Lacroix-Barrez,Lacroix Barrez (12118),dpt_exact,     Valcaylès     Aveyron     con de Mur de Barrez     cne de Lacroix Barrez       Valcayles  prior  305 a    
PO9-05126,Valon,Valon,Aveyron,12,Lacroix-Barrez,Lacroix Barrez,Lacroix-Barrez,Lacroix-Barrez,Lacroix Barrez (12118),dpt_exact,     Valon     Aveyron     con de Lacroix Barrez     cne de Lacroix Barrez       Valo  prioratus Sancti Blasii  331 a    
PO9-00046,Alcorn,Alcorn,Aveyron,12,Laguiole,Laguiole,Laguiole,Laguiole,Laguiole (12119),dpt_exact,     Alcorn     Aveyron     con de Laguiole     cne de Laguiole       Alcorn  prior  rectoria  302 b    
PO9-02741,Montmaton,Montmaton,Aveyron,12,Laguiole,Laguiole,Laguiole,Laguiole,Laguiole (12119),dpt_exact,     Montmaton     Aveyron     con de Laguiole     cne de Laguiole       Monmato  prioratus  318 a    
PO9-01766,Gagnac,Gagnac,Aveyron,12,Gaillac-d’Aveyron,Laissac,Laissac,Laissac,Laissac (12120),dpt_exact,     Gagnac     Aveyron     con de Gaillac d Aveyron     cne de Laissac       Gannhacus  296 h      Guagnac  cura Sancti Andree  312 b    
PO9-00039,Albiac,Albiac,Aveyron,12,Espalion,Lassouts,Lassouts,Lassouts,Lassouts (12124),dpt_exact,     Albiac     Aveyron     con d Espalion     cne de Lassouts       Albiac  cura sub nomine Nostre Domine augusti vel Sancti Martini  303 a      Albiacus  281 g  296 g    
PO9-02384,Malavals,Malavals,Aveyron,12,Espalion,Lassouts,Lassouts,Lassouts,Lassouts (12124),dpt_exact,     Malavals     Aveyron     con d Espalion     cne de Lassouts       Malavals  alias La Cappella Malaval  cura Sancti Amancii  317 a      Malavallis  294 f  297 c    
PO9-03419,Roquelaure,Roquelaure,Aveyron,12,Espalion,Lassouts,Lassouts,Lassouts,Lassouts (12124),dpt_exact,     Roquelaure     Aveyron     con d Espalion     cne de Lassouts       Rochalaura  castrum  303 a      Ruppislaura  296 h    
PO9-03415,Roqueceziere,Roquecezière,Aveyron,12,Belmont-sur-Rance,Laval Roqueceziere,Laval-Roquecezière,Laval-Roquecezière,Laval Roqueceziere (12125),dpt_exact,     Roquecezière     Aveyron     con de Belmont sur Rance     cne de Laval Roquecezière       Roca Sezieyra  capellanus  335 d      Roquasezieyra  351 b      Roqua Seziera  rectoria Sancti Jacobi  350 d    
PO9-03977,Saint Gregoire,Saint-Grégoire,Aveyron,12,Sévérac-le-Château,Lavernhe,Lavernhe,Lavernhe,Lavernhe (12126),dpt_exact,     Saint Grégoire     Aveyron     con de Sévérac le Château     cne de Lavernhe       Sanctus Gregorius  278 b  292 e      Sanct Gregori Seveyragues  prioratus  rectoria  324 a    
PO9-04473,Saint Privat,Saint-Privat,Aveyron,12,Sévérac-le-Château,Lavernhe,Lavernhe,Lavernhe,Lavernhe (12126),dpt_exact,     Saint Privat     Aveyron     con de Sévérac le Château     cne de Lavernhe       Saint Privat  prioratus  rector  326 b      Sanctus Privatus  282 a  295 c    
PO9-01611,Falguieres,Falguières,Aveyron,12,Réquista,Ledergues,Lédergues,Lédergues,Ledergues (12127),dpt_exact,     Falguières     Aveyron     con de Réquista     cne de Lédergues       Falguerie  279 e  prior  289 c      Falguieyras  prioratus  rectoria Sancti Laurentii  311 c      Falgueres  decimaria  468 b    
PO9-02193,Lentin,Lentin,Aveyron,12,Réquista,Ledergues,Lédergues,Lédergues,Ledergues (12127),dpt_exact,     Lentin     Aveyron     con de Réquista     cne de Lédergues       Lentin  prioratus Sancti Amantii  315 b      Lentinhium  279 e  289 d    
PO9-04729,Saugane,Saugane,Aveyron,12,Saint-Rome-de-Tarn,Lestrade et Thouels,Lestrade-et-Thouels,Lestrade-et-Thouels,Lestrade et Thouels (12129),dpt_exact,     Saugane     Aveyron     con de Saint Rome de Tarn     cne de Lestrade et Thouels       Saugana  279 g  prioratus Nostre Domine  327 d      Saugona  289 a    
PO9-04992,Thouels,Thouels,Aveyron,12,Saint-Rome-de-Tarn,Lestrade et Thouels,Lestrade-et-Thouels,Lestrade-et-Thouels,Lestrade et Thouels (12129),dpt_exact,     Thouels     Aveyron     con de Saint Rome de Tarn     cne de Lestrade et Thouels       Thouels  279 g      Toelhs  289 a    
PO9-03414,Roque Bouillac,Roque-Bouillac,Aveyron,12,Decazeville,Livinhac le Haut,Livinhac-le-Haut,Livinhac-le-Haut,Livinhac le Haut (12130),dpt_exact,     Roque Bouillac  La      Aveyron     con de Decazeville     cne de Livinhac le Haut       Roquabolhac  prioratus Sancti Petri  321 b      Ruppis Bolhacus  284 d  299 a    
PO9-05349,Vinnac,Vinnac,Aveyron,12,Montbazens,Lugan,Lugan,Lugan,Lugan (12134),dpt_exact,     Vinnac     Aveyron     con de Montbazens     cne de Lugan       Viennac  prioratus et rectoria  332 b      Vinnacus  281 a  294 c    
PO9-02523,Mazieres,Mazières,Aveyron,12,Najac,Lunac,Lunac,Lunac,Lunac (12135),dpt_exact,     Mazières  Les      Aveyron     con de Najac     cne de Lunac       Las Masieyras  cura Sancti Amancii  315 a      Maserie  285 e  299 e    
PO9-02076,Lalo,Lalo,Aveyron,12,Montbazens,Maleville,Maleville,Maleville,Maleville (12136),dpt_exact,     Lalo     Aveyron     con de Montbazens     cne de Maleville       Allodium  284 f  prioratus Sancti Petri  314 a      Lalo  300 h  314 a    
PO9-02495,Mauron,Mauron,Aveyron,12,Montbazens,Maleville,Maleville,Maleville,Maleville (12136),dpt_exact,     Mauron  Le      Aveyron     con de Montbazens     cne de Maleville       Mauron  300 g  rectoria  317 c    
PO9-02871,Naves,Naves,Aveyron,12,Cassagnes-Begonhès,Manhac,Manhac,Manhac,Manhac (12137),dpt_exact,     Naves     Aveyron     con de Cassagnes Begonhès     cne de Manhac       Navas  307 a    
PO9-04418,Saint Pierre de Nacelle,Saint-Pierre-de-Nacelle,Aveyron,12,Marcillac-Vallon,Marcillac Vallon,Marcillac-Vallon,Marcillac-Vallon,Marcillac Vallon (12138),dpt_exact,     Saint Pierre de Nacelle     Aveyron     con de Marcillac Vallon     cne de Marcillac Vallon       Sanctus Petrus de Novacella  283 f  298 f    
PO9-04747,Sauvage,Sauvage,Aveyron,12,Balsac,Marcillac Vallon,Marcillac-Vallon,Marcillac-Vallon,Marcillac Vallon (12138),dpt_exact,     Sauvage  Le      Aveyron     con de Balsac     cne de Marcillac Vallon       Salvagues  prioratus sine cura  304 c    
PO9-02143,Latour,Latour,Aveyron,12,Cornus,Marnhagues et Latour,Marnhagues-et-Latour,Marnhagues-et-Latour,Marnhagues et Latour (12139),dpt_exact,     Latour     Aveyron     con de Cornus     cne de Marnhagues et Latour       La Tour  prioratus  vicaria perpetua  349 b      Turris  343 a  prior  336 a    
