Article	Vedette	Localisation	INSEE_corrigé	Nom_corrigé	Commentaire
DT37-22920	Rivaliers (le lieu des),	Coudreaux	non		
DT37-21384	Porte-de-Chinon (le lieu de la),	Coudreaux	non		
DT37-00365	Asdillière (moulin de l’),	Couesmes	37084		
DT37-00645	Babottrie (la),	Couesmes	37084		
DT37-03752	Boussinière (moulin de la),	Couesmes	37084		
DT37-18243	Mouchet (le moulin),	Couesmes	37084		
DT37-18435	Moulin-Paquet (le),	Couesmes	37084		
DT37-18448	Moulin-Sédillière (le),	Couesmes	37084		
DT37-18604	Nains (les Bas et Hauts-),	Couesmes	37084		
DT37-19351	Parigné (bois de),	Couesmes	37084		
DT37-21594	Poussinière (moulin de la),	Couesmes	37084		
DT37-17786	Montigny,	Couesmes	37084		
DT37-21597	Poussinière-des-Douves (la),	Couesmes	37084		
DT37-00530	Aumôneries (les),	Couesmes	37084		
DT37-01080	Bas-Nains (les),	Couesmes	37084		
DT37-01409	Beaupuits,	Couesmes	37084		
DT37-01517	Beauvois, ou Beauvais,	Couesmes	37084		
DT37-01734	Bellevue,	Couesmes	37084		
DT37-01811	Benats (les),	Couesmes	37084		
DT37-02768	Boisneuf,	Couesmes	37084		
DT37-03099	Borde (la),	Couesmes	37084		
DT37-03742	Bousinière (la),	Couesmes	37084		
DT37-03753	Boussinière-des-Douves (la),	Couesmes	37084		
DT37-04826	Cantinière (la),	Couesmes	37084		
DT37-07174	Chouannerie (la),	Couesmes	37084		
DT37-07389	Clos (le),	Couesmes	37084		
DT37-07659	Clou (le),	Couesmes	37084		
DT37-07757	Collinière (la),	Couesmes	37084		
DT37-07809	Commaillère (la), ou Comailère,	Couesmes	37084		
DT37-07847	Connilière (la),	Couesmes	37084		
DT37-08181	Coudray (le),	Couesmes	37084		
DT37-09694	Érable (l’),	Couesmes	37084		
DT37-11097	Fougère (la),	Couesmes	37084		
DT37-11427	Fuie (la), ou Fuye,	Couesmes	37084		
DT37-13251	Grillerie (la),	Couesmes	37084		
DT37-13264	Grimauderie (la),	Couesmes	37084		
DT37-13773	Guillerie (la),	Couesmes	37084		
DT37-15381	Lassy,	Couesmes	37084		
DT37-16156	Maison-Neuve (la),	Couesmes	37084		
DT37-17270	Messenarderie (la),	Couesmes	37084		
DT37-17404	Miennerie (la),	Couesmes	37084		
DT37-18045	Mortier (le),	Couesmes	37084		
DT37-19350	Parigné,	Couesmes	37084		
DT37-19440	Patis (les),	Couesmes	37084		
DT37-20423	Pilatrière (la),	Couesmes	37084		
DT37-20443	Pillettière (la),	Couesmes	37084		
DT37-20478	Pin (le),	Couesmes	37084		
DT37-21062	Pomerie (la),	Couesmes	37084		
DT37-21084	Pommerie (la),	Couesmes	37084		
DT37-22701	Reveillère (la) et la Petite-Reveillère,	Couesmes	37084		
DT37-23670	Roussière (la),	Couesmes	37084		
DT37-24171	Saunerie (la),	Couesmes	37084		
DT37-24698	Teillonnerie (la),	Couesmes	37084		
DT37-24836	Tesserie (la),	Couesmes	37084		
DT37-24981	Tilonnerie (la),	Couesmes	37084		
DT37-25276	Tourne-à-gauche,	Couesmes	37084		
DT37-25993	Vallerie (la), ou Valerie,	Couesmes	37084		
DT37-01804	Benardière (la), ou Bénarderie,	Couesmes	37084		
DT37-14313	Hinardière (la),	Couesmes	37084		
DT37-00366	Asdillière ou Ardillière (ruisseau de l’).	Couesmes	37084		
DT37-10721	Forget (le moulin de), ou Forgeais,	Couesmes	37084		
DT37-19284	Paquet (le moulin),	Couesmes	37084		
DT37-02422	Bodinière (la),	Couesmes	37084		
DT37-09679	Épinière (l’),	Couesmes	37084		
DT37-13744	Guilbertière (la),	Couesmes	37084		
DT37-23057	Roche (la),	Couesmes	37084		
DT37-24972	Tiercerie (la),	Couesmes	37084		
DT37-20587	Pins (le lieu des),	Coulaines	non		
DT37-05474	Ceuillet,	Coulangé	37277		
DT37-07897	Corbeau, ou de la Maladrerie (la fontaine de),	Coulangé	37277		
DT37-21157	Pont-Boureau (le moulin de),	Coulangé	37277		
DT37-23992	Salis (	Coulangé	37277		
DT37-25380	Treilles (le lieu des),	Coulangé	37277		
DT37-07310	Claque (la fosse de la),	Coulée	non		
DT37-19751	Perré (le lieu du),	Couleurs	non		
DT37-08007	Cornuelles (le lieu des),	Couloire	non		
DT37-06072	Chapitre (le),	Coulommiers	non		
DT37-25619	Tuile (le lieu de la),	Coulonnerie	non		
DT37-02082	Besses (lieu des),	Coupe	non		
DT37-17909	Moreaux (le bois des),	Couperie	non		
DT37-18927	Oiselière (bois de l’),	Couperie	non		
DT37-04758	Calquière (le lieu de la),	Coupillère	non		
DT37-05112	Cartes (le lieu des),	Coupillère	non		
DT37-11014	Fosses-de-Gilouard (le lieu des),	Coupillère	non		
DT37-08321	Cour (croix de la),	Cour	non		
DT37-11624	Galipses (le lieu des),	Cour	non		
DT37-22914	Ris (le bois de),	Cour-aux-Mallets	non		
DT37-26129	Vau (le),	Cour-Cheverny	41067		
DT37-11903	Gaudelles (le lieu des),	Cour-Neuve	non		
DT37-26543	Verré (bois de),	Courbat	non		
DT37-20794	Plandions (le lieu des),	Courchamp	non		
DT37-14790	Jard (le lieu du),	Couronnière	non		
DT37-00581	Auvernière (le lieu de l’),	Courraie	non		
DT37-10847	Fosse-Breton (le lieu de la),	Courtemanche	non		
DT37-16489	Saint-Marc (fontaine de),	Courtineau	non		
DT37-05276	Cave-Noire (le lieu de la),	Courveaux	non		
DT37-18570	Muret (le lieu de),	Courveaux	non		
DT37-01216	Baudiments (les),	Coussay	86085		
DT37-25552	Trompaudière (la),	Coussay	86085		
DT37-25280	Tournebœuf (le lieu de),	Couteau	non		
DT37-13843	Guitonne (le lieu de la),	Couterie	non		
DT37-02362	Bleverie (le lieu de la),	Coutières	non		
DT37-24606	Tailles-d’Acier (le lieu des),	Coutonnière	non		
DT37-14113	Hautes-Bornes (le lieu des),	Couture	non		
DT37-06782	Chêne-des-Croix (le lieu du),	Coutureau	non		
DT37-01026	Barrière (le lieu de la),	Coutureau	non		
DT37-05562	Chalbardières (le lieu des),	Couvens	non		
DT37-05184	Sainte-Catherine (le lieu de),	Couvent	non		
DT37-16288	Maladries (le lieu des),	Couvent	non		
DT37-21433	Portugal (le lieu de),	Couvent	non		
DT37-13174	Grenils (le lieu des),	Crapaudière	non		
DT37-20626	Piprou (le lieu de),	Crapauds	non		
DT37-09800	Étang (le lieu de l’),	Cray	non		
DT37-02091	Bessons (la fosse des),	Craye	non		
DT37-15342	Langlouse (le lieu de),	Cremille	non		
DT37-03178	Bordes (bois des),	Crémille	non		
DT37-11774	Gargouillère (le lieu de la),	Crémille	non		
DT37-20216	Picards (le lieu des),	Crene	non		
DT37-13488	Gué-Brun (le lieu du),	Crène	non		
DT37-11713	Gard (le lieu du),	Cressaudière	non		
DT37-13480	Gué (le lieu du),	Cressaudière	non		
DT37-10926	Fosse-Noire (le lieu de la),	Creusandière	non		
DT37-05829	Champs-de-la-Muraille (le lieu des),	Creuse	non		
DT37-26372	Vauzelle (le lieu de la),	Creuse	non		
DT37-21167	Pont-Cher (le lieu de),	Creuse	non		
DT37-16501	Saint-Marcellin (le lieu de),	Creuse	non		
DT37-24307	Sept-Fonds (le lieu des),	Creuse	non		
DT37-04643	Buxeuil, ou Buxeuil-sur-Creuse,	Creuse	non		
DT37-09531	Écluse (l’),	Creuse	non		
DT37-25063	Touche (la),	Creuse	non		
DT37-25656	Tuilerie de Bellevue (la),	Creuse	non		
DT37-03770	Bout-des-Ponts (le),	Creuse	non		
DT37-04546	Bussay,	Creuse	non		
DT37-21513	Pouchaizière (la),	Creuse	non		
DT37-21352	Port-des-Trains (le),	Creuse	non		
DT37-00885	Bardonnières (les),	Creuse	non		
DT37-24912	Thibaults (les), ou Thibaux,	Creuse	non		
DT37-00580	Auvernière (l’),	Creuse	non		
DT37-15796	Longueville,	Creuse	non		
DT37-22715	Rhonne,	Creuse	non		
DT37-03926	Brechetières (les),	Creuse	non		
DT37-00787	Baratière, ou Port de Baratière,	Creuse	non		
DT37-15453	Lavoir (le lieu du),	Creuse	non		
DT37-08117	Coteaux-des-Rectos (le lieu des),	Creuse	non		
DT37-11658	Gamalte (le lieu de la),	Creuse	non		
DT37-13496	Gué-de-Breuil (le lieu de),	Creuse	non		
DT37-16020	Magnous (le lieu des),	Creuse	non		
DT37-10385	Fonbard (le lieu de),	Creuse	non		
DT37-04892	Carreaux (le lieu des),	Creuse	non		
DT37-20109	Petrière (le lieu de la),	Creuse	non		
DT37-21327	Port-d’Aloigny (le lieu du),	Creuse	non		
DT37-13392	Grosse-Motte (le lieu de la),	Creuse	non		
DT37-16179	Maison-Neuve (le lieu de la),	Creuse	non		
DT37-17990	Morineaux (le lieu des),	Creuse	non		
DT37-08403	Cours-de-Roches (le lieu de),	Creuse	non		
DT37-18702	Neuville,	Creuse	non		
DT37-13380	Grosse-Borne (le lieu de la),	Crèze	non		
DT37-17759	Montforton (le lieu de),	Crochardière	non		
DT37-20362	Pierre-Percée (le lieu de la),	Croix	non		
DT37-18296	Moulin-à-Vent (le lieu du),	Croix	37091		
DT37-12861	Grandes-Cheminées (le lieu des),	Croix	37091		
DT37-19007	Ormeau (la fontaine de l’),	Croix	37091		
DT37-01700	Belles-Caves (le lieu des),	Croix	37091		
DT37-08964	Croix-Villarçon (le ruisseau de la),	Croix	37091		
DT37-15195	La Croix-de-Villarçon (ruisseau de la),	Croix	37091		
DT37-19102	Ouche-Gimon (le lieu de l’),	Croix	37091		
DT37-11117	Fouillouse (le lieu de la),	Croix	non		
DT37-17853	Monvoisin (les îles),	Croix	37091		
DT37-00171	Amboise (Forêt d’).	Croix	37091		
DT37-19294	Paradis (le),	Croix	37091		
DT37-14226	Hercerie (la),	Croix	37091		
DT37-14295	Herserie (la),	Croix	37091		
DT37-02684	Bois-Gaudeau, ou Bois-Godeau,	Croix	37091		
DT37-06670	Cheminées (les Grandes-),	Croix	37092		
DT37-06740	Chêne (le),	Croix	37093		
DT37-06939	Chevalerie (la),	Croix	37091		
DT37-09181	Defrocs (les),	Croix	37091		
DT37-10291	Fleurie (la),	Croix	37091		
DT37-10345	Folie (la),	Croix	37091		
DT37-10617	Fonteneau, ou Fonteneaux,	Croix	37091		
DT37-12341	Giraudière (la),	Croix	37091		
DT37-12969	Grange-Baudet (la),	Croix	37091		
DT37-13544	Guelandière (la),	Croix	37091		
DT37-13755	Guillardière (la),	Croix	37091		
DT37-14818	Jarnière (la),	Croix	37091		
DT37-16030	Mai (le), ou Mée,	Croix	37091		
DT37-16089	Maison-Blanche (la),	Croix	37091		
DT37-17441	Millerieux, ou Millerioux,	Croix	37091		
DT37-20096	Petits-Murs (les),	Croix	37091		
DT37-20121	Peu (le),	Croix	37091		
DT37-21078	Pommeraye (la),	Croix	37091		
DT37-22515	Reguins (les),	Croix	37091		
DT37-23155	Roche-Donnet (la),	Croix	37091		
DT37-23931	Sablons (les),	Croix	37091		
DT37-26249	Vauhardy,	Croix	37091		
DT37-26330	Vauvelle (la),	Croix	37091		
DT37-26396	Veauvelle (la),	Croix	37091		
DT37-26803	Villarçon,	Croix	37091		
DT37-27090	Volandrié (la),	Croix	37091		
DT37-10544	Fontaine-Morveuse (la),	Croix	37091		
DT37-03730	Bourrellerie (la),	Croix	37091		
DT37-10069	Féérie (la), ou Fairie,	Croix	37091		
DT37-10632	Fontenille,	Croix	37091		
DT37-11143	Four-à-Chaux (le),	Croix	37091		
DT37-13655	Guetaudière (la),	Croix	37091		
DT37-15393	Lauconnière,	Croix	37091		
DT37-18844	Noue-Frault (la),	Croix	37091		
DT37-03958	Bremandière (la),	Croix	37091		
DT37-02343	Blanière (le lieu de la),	Croix	37091		
DT37-22913	Ris,	Croix	37091		
DT37-22924	Rivarennes (le lieu de),	Croix	37091		
DT37-17532	Mireuil (le lieu de),	Croix	non		
DT37-06762	Chêne-Baudais (le lieu du),	Croix	non		
DT37-21703	Prés-d’Oran (le lieu des),	Croix	non		
DT37-24877	Theures (le lieu des),	Croix	non		
DT37-01698	Belle-Rose (le lieu de),	Croix	non		
DT37-05889	Chandelle (le lieu de la Petite-),	Croix	non		
DT37-22921	Rivallon (le lieu de),	Croix	non		
DT37-14339	Homme-Noir (le lieu de l’),	Croix	37091		
DT37-06140	Charges-d’Ane (ravin des),	Croix	37091		
DT37-02088	Bessière (la),	Croix	37091		
DT37-03776	Bout-du-Pont (le),	Croix	37091		
DT37-05301	Caves (les),	Croix	37091		
DT37-20580	Pinquetière (la), ou Pinquenetiere,	Croix	37091		
DT37-20875	Plessis (le),	Croix	37091		
DT37-23063	Roche (la),	Croix	37091		
DT37-26844	Villefrault (le Grand et Petit-),	Croix	37091		
DT37-09433	Duchais (le lieu de la),	Croix-Cocu	non		
DT37-12234	Gilbert,	Croix-de-Bléré	37091		
DT37-08655	Croix (ruisseau de la),	Croix-de-Bléré	37091		
DT37-08929	Croix-Rouge (la),	Croix-de-Bléré	37091		
DT37-03883	Bray,	Croix-de-Bléré	37091		
DT37-04132	Brimballe (la),	Croix-de-Bléré	37091		
DT37-05776	Champ-Laboureau (le),	Croix-de-Bléré	37091		
DT37-08879	Croix-Moisie (la),	Croix-de-Bléré	37091		
DT37-06611	Chauvinière (la),	Croix-de-Bléré	37091		
DT37-11541	Gaillardière (la),	Croix-de-Bléré	37091		
DT37-24630	Tannerie (closerie de la),	Croix-de-Bléré	37091		
DT37-03854	Brasier (le),	Croix-de-Bléré	37091		
DT37-02530	Bois-Bonnard (le lieu de),	Croix-de-Bois	non		
DT37-06455	Chauffeaux (le lieu des),	Croix-de-Bois	non		
DT37-21066	Pommard (le bois),	Croix-des-Bruyères	non		
DT37-05927	Chanteloup (le lieu de),	Croix-des-Noues	non		
DT37-26375	Vauzelles (le lieu de),	Croix-du-Bois	non		
DT37-02893	Boisses (le lieu des),	Croix-Maron	non		
DT37-10374	Folies (le lieu des),	Croix-Pallu	non		
DT37-02777	Bois-Noirs (le lieu de),	Croix-Quillet	non		
DT37-04704	Caillères (le lieu des),	Croix-Quillet	non		
DT37-10367	Folie (le lieu de la),	Croix-Saint-Blaise	non		
DT37-14537	Humelaie (le lieu de la),	Croix-Verte	non		
DT37-16719	Marnières (le lieu des),	Croix-Verte	non		
DT37-15828	Louasses (le lieu des),	Crorons	non		
DT37-11058	Foucault (le lieu de),	Crossay	non		
DT37-12080	Genetrolle (le lieu de),	Crouillas	non		
DT37-17590	Moisin (le bois),	Croulay	non		
DT37-19741	Perray (le bois de),	Croulay	non		
DT37-22056	Puy-de-Croule (le lieu du),	Croule	non		
DT37-03245	Boubilles (fontaine de),	Cruche	non		
DT37-19850	Perrochon (le lieu de),	Cueille-Boutet	non		
DT37-02799	Bois-Prieur (le lieu de),	Culevaux	non		
DT37-11737	Gareau (le lieu de),	Cussé	non		
DT37-15554	Lièvre-Château (le lieu du),	Custière	non		
DT37-15919	Lucet (le lieu de),	Custière	non		
DT37-09228	Deroise (la),	Cyran	37078	Ciran	
DT37-04643	Buxeuil, ou Buxeuil-sur-Creuse,	Dangé	86092		
DT37-06827	Chêne-Robin (le lieu de),	Dangerie	non		
DT37-04632	Buttes (le carrefour des), ou la Croix-des-Danges,	Danges	non		
DT37-11546	Gaillardière (le lieu de la),	Dargeraie	non		
DT37-21406	Portes-de-Fer (le lieu des),	Dauconnay	non		
DT37-26992	Viornes (le lieu des),	Daumoin	non		
DT37-08675	Croix-Binet (le lieu de la),	Daumoin	non		
DT37-14318	Hire (le lieu de la),	Davairie	non		
DT37-12661	Gralineries (le lieu des),	Davière	non		
DT37-05749	Champ-Ganeau (le lieu de),	Davière	non		
DT37-25908	Vallée-du-Fourneau (le lieu de la),	Davière	non		
DT37-17807	Mont-Moles (le lieu de),	Davière	non		
DT37-24835	Tessereaux (le lieu des),	Davière	non		
DT37-03204	Borne (le lieu de la),	Davillère	non		
DT37-16315	Maletrés (le lieu des),	Davillère	non		
DT37-08062	Coteau (le lieu de),	Defaix	non		
DT37-05208	Cave (la),	Dême	non		
DT37-08092	Coteau-des-Benardières (le lieu du),	Derouinière	non		
DT37-18119	Mortiers (le lieu des),	Derouinières	non		
DT37-05509	Chaillou (le),	Desmée	non		
DT37-04537	Buronnerie (la),	Desmée	non		
DT37-24994	Tirau-Moine (le lieu de),	Detourbe	non		
DT37-02599	Bois-de-Chêne-Rotte (le lieu de),	Détourbe	non		
DT37-08528	Cravandières (le lieu des),	Devinière	non		
DT37-07492	Clos-de-Meslay (le lieu du),	Diablerie	non		
DT37-00171	Amboise (Forêt d’).	Dierres	37096	Dierre	
DT37-18558	Munet (le fief de),	Distré	49123		
DT37-02256	Birons (le lieu des),	Doneterie	non		
DT37-23439	Roselles (le lieu des),	Doneterie	non		
DT37-25530	Trois-Noirs (le lieu des),	Donjon	non		
DT37-15134	Justice (le lieu de la),	Donnerie	non		
DT37-07880	Coquère (bois de la),	Doratière	non		
DT37-10719	Forges-à-Fer (le lieu des),	Doratière	non		
DT37-06974	Cheveteries (le lieu des),	Dorcé	non		
DT37-18125	Mortiers (le lieu des),	Dorée	non		
DT37-15697	Loge (le lieu de la),	Dorée	non		
DT37-02259	Biroué (le lieu de),	Doretrie	non		
DT37-15324	Landière (le lieu de la),	Doretrie	non		
DT37-05855	Champs-Noirs (le lieu des),	Dornière	non		
DT37-10870	Fosse-des-Romains (le lieu de la),	Douauts	non		
DT37-07528	Clos-du-Plessis (le lieu du),	Doubleaux	non		
DT37-00430	Aubinière (les landes de l’),	Douce	non		
DT37-21398	Portereau (le lieu de),	Douce	non		
DT37-03779	Boute-Chèvre (le lieu de),	Douce	non		
DT37-03216	Bossaie (le lieu de la),	Doucé	non		
DT37-11849	Gatebourse (le lieu de),	Doucé	non		
DT37-07635	Closeaux (le lieu des),	Doucets	non		
DT37-12368	Girondes (le lieu des),	Doucets	non		
DT37-20357	Pierre-Levée (le lieu de),	Doux	non		
DT37-10502	Fontaine-d’Arrêt (le lieu de la),	Doux	non		
DT37-24755	Terrage (le lieu du),	Doux	non		
DT37-26715	Vigneau (le lieu du),	Doux	non		
DT37-02886	Boissemé (le lieu de),	Doux	non		
DT37-25906	Vallée-du-Châteigner (le lieu de la),	Doux	non		
DT37-15874	Lourioux (le lieu des),	Drageonnière	non		
DT37-09942	Étoile (le lieu de l’),	Drouaire	non		
DT37-24754	Terrablons (le lieu des),	Duboiserie	non		
DT37-10549	Fontaine-Profonde (le lieu de la),	Dupondrie	non		
DT37-09621	Enfumes (le lieu des),	Durellière	non		
DT37-17810	Montoureaux (le lieu des),	Durellière	non		
DT37-05707	Champ-du-Chillou (le lieu du),	Duterie	non		
DT37-18955	Oliviers (le lieu des),	Duterie	non		
DT37-24765	Terre-d’Église (le lieu de la),	Duvaudrie	non		
DT37-10482	Fontaine-aux-Maçons (le lieu de la),	Ebatés	non		
DT37-24427	Soleillerie (la),	Échandon	non		
DT37-24669	Tartois,	Échandon	non		
DT37-21218	Pont-Jaglin (le),	Échandon	non		
DT37-21668	Prêle (le lieu de la),	Échandon	non		
DT37-13556	Gué-Valais (le lieu de),	Échandon	non		
DT37-08812	Croix-d’Ouault (la),	Échandon	non		
DT37-11559	Gailletries (bois des),	Échelleries	non		
DT37-15036	Jousserie (le lieu de la),	Échelleries	non		
DT37-19476	Patureau (le bois de),	Échelleries	non		
DT37-09818	Étang (ruisseau de l’),	Écluses	non		
DT37-04063	Breuil (le ruisseau de),	Écluses	non		
DT37-04672	Caffris (le lieu des),	Écoins	non		
DT37-10753	Forts-en-Bois (le lieu des),	Écoins	non		
DT37-05120	Cartrie (le lieu de),	Écureuil	non		
DT37-21658	Préfour (le lieu de),	Édemaine	non		
DT37-06964	Chevarnay,	Égronne	non		
DT37-11840	Gateau, ou Gastault,	Égronne	non		
DT37-05308	Caves (les),	Égronne	non		
DT37-13548	Gué-Moreau (le lieu du),	Égronne	non		
DT37-10944	Fosse-Poulau (le lieu de la),	Égronne	non		
DT37-15386	Latené (le lieu de),	Égronne	non		
DT37-21200	Pontereau (le lieu du),	Égronne	non		
DT37-02484	Bois (la fosse du),	Égronnière	non		
DT37-09252	Deux-Croix (le lieu des),	Égués	non		
DT37-09674	Épinettes (le lieu des),	Égués	non		
DT37-02154	Biez (le),	Éguets	non		
DT37-19803	Perrets (le lieu des),	Encloître	non		
DT37-25030	Tonnelle (le lieu de la),	Enferterie	non		
DT37-09203	Dême (la),	Épeigné	37101		
DT37-07162	Chossay,	Épeigné	non		
DT37-05449	Cerelles, ou Serelles (métairie de),	Épigny	non		
DT37-08627	Croix (la),	Épigny	non		
DT37-00771	Baranger (île),	Épinay	non		
DT37-08873	Croix-Martin (le lieu de la),	Épinay	non		
DT37-10733	Fort-Auvé (le lieu de),	Epiots	non		
DT37-10057	Favoux (le lieu des),	Épiray	non		
DT37-07123	Choiseau (le lieu de),	Érable	non		
DT37-20363	Pierre-Percée (le lieu de la),	Érables	non		
DT37-15513	Levraudières (le lieu des),	Éreau-Bréchot	non		
DT37-04649	Cabarette (le lieu de la),	Espérance	non		
DT37-13401	Grosse-Pierre (le lieu de la),	Espérance	non		
DT37-09858	Étang-des-Gâtés (ruisseau de l’),	Essarts	37102		
DT37-04934	Carroi, ou Carroir (le marais du),	Essarts	37102		
DT37-18081	Mortier-de-la-Provence (le lieu du),	Essarts	37102		
DT37-09747	Essards (la croix des),	Essarts	37102		
DT37-26029	Vanderne (bois de la),	Essarts	37102		
DT37-20949	Pochete (fontaine de la),	Essarts	37102		
DT37-01094	Basse-Cour (la),	Essarts	37102		
DT37-02189	Billarderie (la),	Essarts	37102		
DT37-03250	Bouc (le),	Essarts	37102		
DT37-03315	Boucs (les),	Essarts	37102		
DT37-03651	Bourgneuf,	Essarts	37102		
DT37-04578	Butte (la),	Essarts	37102		
DT37-06105	Charbonnière (la),	Essarts	37102		
DT37-12058	Generie (la),	Essarts	37102		
DT37-14461	Huardières (les),	Essarts	37102		
DT37-18175	Motte (la),	Essarts	37102		
DT37-20651	Pissot (le),	Essarts	37102		
DT37-22697	Revaudrie (la),	Essarts	37102		
DT37-22771	Richardière (la),	Essarts	37102		
DT37-22805	Richerie (les),	Essarts	37102		
DT37-23393	Ronde (la),	Essarts	37102		
DT37-23790	Rue-des-Madrelles (la),	Essarts	37102		
DT37-23964	Sainfoin (le),	Essarts	37102		
DT37-24979	Tillatrie (la),	Essarts	37102		
DT37-26031	Vanzelle ou Vangelle,	Essarts	37102		
DT37-26130	Vau (le Petit-),	Essarts	37102		
DT37-26215	Vaugèle,	Essarts	37102		
DT37-26640	Vieille-Maison (la),	Essarts	37102		
DT37-21445	Pot (le),	Essarts	37102		
DT37-23712	Ruau (le),	Essarts	37102		
DT37-26189	Vauderne (le lieu de la),	Essarts	37102		
DT37-02190	Billarderie (fontaine de la),	Essarts	37102		
DT37-25936	Vallée-Noire (le lieu de la),	Essarts	37102		
DT37-08804	Croix-des-Pévots (le lieu de la),	Essarts	non		
DT37-17933	Moreries (le lieu des),	Essarts	37102		
DT37-05473	Ceuille-Rouline (le lieu de),	Essarts	37102		
DT37-20323	Pierre-à-l’Huile (le lieu de la),	Essarts	37102		
DT37-18377	Moulin-du-Puits (le),	Essarts	37102		
DT37-21933	Puits (moulin du),	Essarts	37102		
DT37-21000	Poirier (le),	Essarts	37102		
DT37-25926	Vallée-Gombert (la),	Essarts	37102		
DT37-06919	Chétaudries (le lieu des),	Estrigneuil	non		
DT37-07409	Clos-au-Loup (le lieu du),	Estrigneuil	non		
DT37-24255	Seigneurie (le lieu de la),	Estrigneul	non		
DT37-05573	Challes (le lieu des),	Estrigneul	non		
DT37-07578	Clos-Moquet (le lieu du),	Estrigneul	non		
DT37-13114	Gravelles (le lieu des),	Estrigneul	non		
DT37-12177	Saint-Gervais (le lieu de),	Esves	non		
DT37-08615	Croix (le lieu de la),	Esves	non		
DT37-10786	Fosse-à-la-Roue (le lieu de la),	Esves	non		
DT37-26105	Varennes de Choizeau (le lieu des),	Esves	non		
DT37-13425	Grouais (la),	Esves	non		
DT37-21606	Pouyard,	Esves	non		
DT37-21160	Pont-Caillou (le),	Esves	non		
DT37-15367	Lardinière,	Esves	non		
DT37-02100	Betz (la prairie de),	Esves	non		
DT37-04037	Breuil (le lieu du),	Esves	non		
DT37-21015	Pois-Rares (le lieu des),	Esves	non		
DT37-13525	Gué-des-Chartres (le lieu du),	Esves	non		
DT37-23655	Rousselière (le lieu de la),	Esves	non		
DT37-13230	Grignon,	Esves	non		
DT37-09508	Échandon (l’),	Esvres, entre Vauguignier et la Guillotière	37104/non/non		
DT37-04447	Buisson (le),	Étableaux	non		
DT37-05877	Chanceaux,	Étableaux	non		
DT37-15977	Machelard (le lieu de),	Étableaux	non		
DT37-05183	Sainte-Catherine (chapelle),	Étableaux	non		
DT37-27047	Viviers (le lieu des),	Étanchereau	non		
DT37-12893	Grandmont (le lieu de),	Étang	non		
DT37-18796	Norais (le lieu des),	Étang	non		
DT37-09501	Échafaud (le lieu de l’),	Étang	non		
DT37-22544	Rembourg (le lieu de),	Étang	non		
DT37-02152	Biés (les bois de),	Étang	non		
DT37-19871	Perrous (le lieu des),	Étang-de-l	non		
DT37-18065	Mortier-aux-Bigres (le lieu du),	Étang-de-la-Fontaine	non		
DT37-11163	Fourcheries (le lieu des),	Étang-de-la-Forge	non		
DT37-20135	Peu-d’Aumont (le lieu du),	Étang-Jumeau	non		
DT37-24036	Salvert (le lieu de),	Étang-Martin	non		
DT37-10088	Fer (la croix de),	Étang-Neuf	non		
DT37-23490	Roucherie (la),	Étang-Neuf	non		
DT37-05452	Cerfs (la fontaine aux),	Étang-Neuf	non		
DT37-04245	Brosses (le lieu des),	Étang-Neuf	non		
DT37-09606	Enfer (le lieu de l’),	Étang-Neuf	non		
DT37-10725	Forget (le lieu de), ou de Forges,	Étang-Neuf	non		
DT37-11146	Four-à-Chaux (le lieu du),	Étang-Régis	non		
DT37-05380	Caves-Macor (le lieu des),	Étilly	non		
DT37-10382	Follière (le lieu de la),	Étoile	non		
DT37-03550	Bourdinières (les),	Fare	non		
DT37-05534	Chaintre (le lieu de la), ou Clos-Hourdin,	Farinière	non		
DT37-07217	Cimetière (le lieu du),	Farinière	non		
DT37-10882	Fosse-Gareau (le lieu de la),	Farinière	non		
DT37-19092	Ouche-des-Rues (le lieu de l’),	Farinière	non		
DT37-10248	Filles-Fusées (le lieu des),	Farinière	non		
DT37-11182	Fournaises (le lieu des),	Farinière	non		
DT37-18706	Neveau (le bois de),	Farinière	non		
DT37-06423	Chat-Lun (le lieu de),	Faux	non		
DT37-23488	Rouchère (le lieu de la),	Faux	non		
DT37-10848	Fosse-Broux (le lieu de la),	Faverie	non		
DT37-09865	Étang-du-Grand-Clos (le lieu de l’),	Fay	non		
DT37-07764	Colombier (le lieu du),	Fay	non		
DT37-15615	Lineuil (le Temple de), ou Temple-de-Faye,	Faye	37105		
DT37-07090	Chillou-Viré (le lieu du),	Faye	non		
DT37-13507	Gué-de-l’Eau-Morte (le lieu du),	Faye	non		
DT37-16132	Maison-du-Bois (le lieu de la),	Faye	37105		
DT37-16018	Magniou (le lieu de),	Faye	37105		
DT37-11035	Fosson (le lieu de),	Fayette	non		
DT37-23421	Rongerie (le bois de la),	Féerie	non		
DT37-07525	Clos-du-Lin (le lieu du),	Felonnière	non		
DT37-14229	Héréries (le lieu des),	Fenêtrie	non		
DT37-25350	Trapeaux (le lieu des),	Fenil	non		
DT37-11025	Fosses-Plates (le lieu des),	Ferrands	non		
DT37-06396	Châtelliers (le lieu des),	Ferraudière	non		
DT37-11247	Fourrais (le lieu de),	Ferrières	non		
DT37-10785	Fosse-à-l’Âne (le lieu de la),	Ferrières	non		
DT37-08127	Côtes-d’Apremont (le lieu des),	Ferrières	non		
DT37-13359	Gros-Chillou (le lieu du),	Ferrières	non		
