66083,REG_91,DEP_66,AR_66-2,CT_66-15,Fosse,"","(2.4338390000000003, 42.786323666666675)",6450554,Q938751,https://fr.wikipedia.org/wiki/Fosse_(Pyr%C3%A9n%C3%A9es-Orientales),ark:/12148/cb152709949,,,22367,
66084,REG_91,DEP_66,AR_66-2,CT_66-17,Fourques,"","(2.7790692805755404, 42.584450431654666)",6613640,Q1093067,https://fr.wikipedia.org/wiki/Fourques_(Pyr%C3%A9n%C3%A9es-Orientales),ark:/12148/cb15270995n,,,23804,
66085,REG_91,DEP_66,AR_66-3,CT_66-10,Fuilla,"","(2.3585477419354834, 42.57103370967743)",6450555,Q379442,https://fr.wikipedia.org/wiki/Fuilla,ark:/12148/cb152709960,,,2875472,
66086,REG_91,DEP_66,AR_66-3,CT_66-18,Glorianes,"","(2.549163251533741, 42.597542453987714)",6450556,Q597816,https://fr.wikipedia.org/wiki/Glorianes,ark:/12148/cb15270997b,,,2862650,
66088,REG_91,DEP_66,AR_66-3,CT_66-18,Ille-sur-Têt,"","(2.6276469312169315, 42.67148148148149)",6450557,Q689461,https://fr.wikipedia.org/wiki/Ille-sur-T%C3%AAt,ark:/12148/cb152709991,153674129,,20339,
66089,REG_91,DEP_66,AR_66-3,CT_66-18,Joch,"","(2.526950841121496, 42.61574242990655)",6450558,Q752284,https://fr.wikipedia.org/wiki/Joch,ark:/12148/cb15271000w,,,2858743,
66090,REG_91,DEP_66,AR_66-3,CT_66-07,Jujols,"","(2.284518181818182, 42.585271363636366)",6618452,Q1377402,https://fr.wikipedia.org/wiki/Jujols,ark:/12148/cb152710017,,,2897517,
66091,REG_91,DEP_66,AR_66-1,CT_66-11,Lamanère,"","(2.51725358108108, 42.361892972972974)",3008311,Q1369192,https://fr.wikipedia.org/wiki/Laman%C3%A8re,ark:/12148/cb15271002k,,,2926262,
66092,REG_91,DEP_66,AR_66-2,CT_66-04,Lansac,"","(2.5662273529411763, 42.763640882352945)",6450560,Q190130,https://fr.wikipedia.org/wiki/Lansac_(Pyr%C3%A9n%C3%A9es-Orientales),ark:/12148/cb15271003x,,,22224,
66093,REG_91,DEP_66,AR_66-1,CT_66-01,Laroque-des-Albères,"","(2.9342507070707073, 42.524283434343445)",3006701,Q8895,https://fr.wikipedia.org/wiki/Laroque-des-Alb%C3%A8res,ark:/12148/cb152710048,,,18475,
66094,REG_91,DEP_66,AR_66-2,CT_66-27,Latour-Bas-Elne,"","(3.005379166666666, 42.60198305555556)",6450561,Q1369338,https://fr.wikipedia.org/wiki/Latour-Bas-Elne,ark:/12148/cb15271005m,,,272157,
66095,REG_91,DEP_66,AR_66-3,CT_66-13,Latour-de-Carol,"","(1.8795724793388426, 42.471063140495865)",6450562,Q1114031,https://fr.wikipedia.org/wiki/Latour-de-Carol,ark:/12148/cb15271006z,130883474,,392022,
66096,REG_91,DEP_66,AR_66-2,CT_66-04,Latour-de-France,"","(2.654634404761905, 42.77024726190476)",6450563,Q752258,https://fr.wikipedia.org/wiki/Latour-de-France,ark:/12148/cb152710079,243891394,,22157,
66097,REG_91,DEP_66,AR_66-2,CT_66-15,Lesquerde,"","(2.540809195402298, 42.79371494252874)",6450564,Q1369371,https://fr.wikipedia.org/wiki/Lesquerde,ark:/12148/cb15271008n,,,22223,
66098,REG_91,DEP_66,AR_66-3,CT_66-06,Llagonne,(La),"(2.080064449760766, 42.53642870813399)",3008464,Q1163153,https://fr.wikipedia.org/wiki/La_Llagonne,ark:/12148/cb152710090,137375223,,2853900,
66099,REG_91,DEP_66,AR_66-2,CT_66-17,Llauro,"","(2.748412248062016, 42.54607891472868)",6614861,Q1369316,https://fr.wikipedia.org/wiki/Llauro,ark:/12148/cb152710106,,,23823,
66100,REG_91,DEP_66,AR_66-3,CT_66-13,Llo,"","(2.0883962179487177, 42.435478525641024)",6440972,Q632053,https://fr.wikipedia.org/wiki/Llo,ark:/12148/cb15271011j,,,1235861,
66101,REG_91,DEP_66,AR_66-2,CT_66-17,Llupia,"","(2.7857849275362327, 42.624624927536246)",6440973,Q189983,https://fr.wikipedia.org/wiki/Llupia,ark:/12148/cb15271012w,291017322,,23308,
66102,REG_91,DEP_66,AR_66-3,CT_66-07,Mantet,"","(2.2882559016393453, 42.46007647540984)",2996145,Q1369164,https://fr.wikipedia.org/wiki/Mantet,ark:/12148/cb152710137,,,2913805,
66103,REG_91,DEP_66,AR_66-3,CT_66-18,Marquixanes,"","(2.48291371681416, 42.637180973451315)",6440975,Q199734,https://fr.wikipedia.org/wiki/Marquixanes,ark:/12148/cb15271014k,,,1920120,
66104,REG_91,DEP_66,AR_66-3,CT_66-10,Masos,(Los),"(2.4560382352941175, 42.61453260504203)",6456340,Q531252,https://fr.wikipedia.org/wiki/Los_Masos,ark:/12148/cb15271015x,,,54469,
66105,REG_91,DEP_66,AR_66-3,CT_66-06,Matemale,"","(2.122633421052632, 42.58947828947369)",2995193,Q1369350,https://fr.wikipedia.org/wiki/Matemale,ark:/12148/cb152710168,,,1069580,
66106,REG_91,DEP_66,AR_66-1,CT_66-03,Maureillas-las-Illas,"","(2.80858194214876, 42.466298181818196)",2995054,Q7972,https://fr.wikipedia.org/wiki/Maureillas-las-Illas,ark:/12148/cb15271017m,135313071,,392304,
66107,REG_91,DEP_66,AR_66-2,CT_66-15,Maury,"","(2.6317179279279275, 42.809976666666664)",6440977,Q579141,https://fr.wikipedia.org/wiki/Maury_(Pyr%C3%A9n%C3%A9es-Orientales),ark:/12148/cb15271018z,,,22242,
66108,REG_91,DEP_66,AR_66-2,CT_66-05,Millas,"","(2.685002567567567, 42.69690486486487)",6440978,Q1369210,https://fr.wikipedia.org/wiki/Millas,ark:/12148/cb152710199,,,18484,2d77cd12-8be3-4228-81a4-74f73d5a2ab4
66109,REG_91,DEP_66,AR_66-3,CT_66-10,Molitg-les-Bains,"","(2.3937128455284546, 42.65598487804879)",6617395,Q752153,https://fr.wikipedia.org/wiki/Molitg-les-Bains,ark:/12148/cb15271020h,,,2820751,
66111,REG_91,DEP_66,AR_66-3,CT_66-18,Montalba-le-Château,"","(2.552676464646465, 42.69851212121212)",6440979,Q1093217,https://fr.wikipedia.org/wiki/Montalba-le-Ch%C3%A2teau,ark:/12148/cb15271021v,,,1919933,
66112,REG_91,DEP_66,AR_66-1,CT_66-03,Montauriol,"","(2.724415952380953, 42.57929055555557)",6614862,Q752538,https://fr.wikipedia.org/wiki/Montauriol_(Pyr%C3%A9n%C3%A9es-Orientales),ark:/12148/cb152710226,,,23895,
66113,REG_91,DEP_66,AR_66-1,CT_66-02,Montbolo,"","(2.6300693209876562, 42.490534506172864)",2992909,Q8862,https://fr.wikipedia.org/wiki/Montbolo,ark:/12148/cb15271023j,,,2924251,
66114,REG_91,DEP_66,AR_66-2,CT_66-28,Montescot,"","(2.9207719512195123, 42.61496829268293)",2992665,Q1369653,https://fr.wikipedia.org/wiki/Montescot,ark:/12148/cb15271024w,,,271356,
66115,REG_91,DEP_66,AR_66-1,CT_66-01,Montesquieu-des-Albères,"","(2.871482585034013, 42.518505170068025)",6617396,Q8997,https://fr.wikipedia.org/wiki/Montesquieu-des-Alb%C3%A8res,ark:/12148/cb152710257,,,2548784,
66116,REG_91,DEP_66,AR_66-1,CT_66-02,Montferrer,"","(2.577725425531913, 42.441700106382974)",2992604,Q7160,https://fr.wikipedia.org/wiki/Montferrer,ark:/12148/cb15271026k,,,2918951,
66117,REG_91,DEP_66,AR_66-3,CT_66-06,Mont-Louis,"","(2.1204817142857144, 42.50996542857142)",6454538,Q622422,https://fr.wikipedia.org/wiki/Mont-Louis_(Pyr%C3%A9n%C3%A9es-Orientales),ark:/12148/cb15271027x,,,22531,
66118,REG_91,DEP_66,AR_66-2,CT_66-04,Montner,"","(2.6830402631578947, 42.74268618421051)",6440983,Q1369706,https://fr.wikipedia.org/wiki/Montner,ark:/12148/cb152710288,,,1920644,
66119,REG_91,DEP_66,AR_66-3,CT_66-10,Mosset,"","(2.3047945794392524, 42.66507635514019)",2991614,Q190171,https://fr.wikipedia.org/wiki/Mosset,ark:/12148/cb15271029m,,,2827098,
66120,REG_91,DEP_66,AR_66-3,CT_66-13,Nahuja,"","(1.9951738461538469, 42.4260435897436)",6440985,Q585468,https://fr.wikipedia.org/wiki/Nahuja,ark:/12148/cb15271030t,,,74281,
66121,REG_91,DEP_66,AR_66-2,CT_66-05,Néfiach,"","(2.657287261904761, 42.69378202380952)",6440986,Q339360,https://fr.wikipedia.org/wiki/N%C3%A9fiach,ark:/12148/cb152710315,238017835,,274180,
