Article	Vedette	Localisation	INSEE_corrigé	Nom_corrigé	Commentaire
DT42-07881	Montjonier,	Saint-Rambert	42279		
DT42-08258	Mure (La),	Saint-Rambert	42279		
DT42-08553	Ormenses,	Saint-Rambert	42279		
DT42-08649	Pallieu,	Saint-Rambert	42279		
DT42-08830	Périgneux,	Saint-Rambert	non		
DT42-08871	Perrieux,	Saint-Rambert	42279		
DT42-09515	Pont-de-Bébieux,	Saint-Rambert	42279		
DT42-09522	Pont-de-Chavas,	Saint-Rambert	42279		
DT42-09679	du Garet,	Saint-Rambert	42279		
DT42-10093	Razoux,	Saint-Rambert	42279		
DT42-10980	Saint-Marcellin,	Saint-Rambert	non		
DT42-11477	Surcieu,	Saint-Rambert	42279		
DT42-11490	Sury-le-Comtal,	Saint-Rambert	non		
DT42-11956	Unchats (Les),	Saint-Rambert	42279		
DT42-11957	Unias,	Saint-Rambert	non		
DT42-12163	Veauchette,	Saint-Rambert	non		
DT42-12289	Vernet (Le),	Saint-Rambert	42279		
DT42-12513	Violetière (La),	Saint-Rambert	42279		
DT42-01193	Bois-d'Urfé,	Saint-Romain-d	42282	Saint-Romain-d’Urfé	
DT42-03155	Coise (La),	Saint-Symphorien-sur-Coise	non		
DT42-03155	Coise (La),	Sainte-Catherine-sous-Riverie	69184		
DT42-08518	Onzon (L'),	Sainte-Foix-Saint-Sulpice	42221		
DT42-11093	Salayes,	Salayes	non		
DT42-04257	Enfermeyry (L'),	Salette	non		
DT42-12609	Vy Forche,	Sancieux	non		
DT42-08962	Petra Castri,	Sardier	non		
DT42-11196	Sault (Goutte du).	Saut	non		
DT42-06837	Lourdon,	Saut-du-Perron	non		
DT42-07577	Millantin,	Sauveté	42260	Saint-Martin-la-Sauveté	
DT42-11222	Sauzée (Ruisseau de la).	Sauzée	non		
DT42-11235	Savier (Ruisseau de).	Savier	non		
DT42-00429	Barge,	Savignieux	42299		
DT42-04358	Estra (L'),	Say	non		
DT42-11269	Seauvette (La),	Seauve	non		
DT42-06019	Grivolat (Ruisseau de).	Selle	non		
DT42-02549	Chastre (La),	Sestiers	non		
DT42-06678	Lestra,	Siboulet	non		
DT42-02974	Chirins,	Sicots	non		
DT42-05192	Gampaloup,	Solaure	non		
DT42-08299	Naiz,	Solaure	non		
DT42-00515	Bas-Soleil (Le),	Soleil	non		
DT42-10467	Roche-du-Soleil,	Soleil	non		
DT42-10224	Rianchana (Ruisseau de).	Soulage	non		
DT42-11437	Soulagette,	Soulage	non		
DT42-11435	Soulage,	Soulagette	non		
DT42-07067	Mallemort,	Surizet	non		
DT42-11511	Talarand (Ruisseau de).	Talarand	non		
DT42-01360	Botoret (Le),	Tancon	71533		
DT42-06536	Lafermeri,	Tavaillon	non		
DT42-11558	Tèche (Ruisseau de).	Tèche	non		
DT42-10899	Sainte-Trinité,	Teil	non		
DT42-04901	Forest (La),	Temple	non		
DT42-11577	Ternand (Ruisseau de).	Ternand	non		
DT42-00350	Balley (Le),	Terrasse-sur-Dorley	42308		
DT42-08019	Mornante (La),	Terrasse-sur-Dorley	42308		
DT42-09486	Pont (Le),	Teyssonne	non		
DT42-02638	Châtelard (Le),	Thodière	non		
DT42-00321	Baignauz,	Toral	non		
DT42-02945	Chier-de-la-Garde,	Tortorel	non		
DT42-11717	Tortorel (Ruisseau de).	Tortorel	non		
DT42-07798	Mont Charette,	Tour-Charette	non		
DT42-10392	Roc-Dardant,	Tournaire	non		
DT42-06233	Hôpital-Saint-Maxime,	Tracol	non		
DT42-09509	Pont Clavel,	Traquet	non		
DT42-04715	Follibaud,	Travary	non		
DT42-01164	Bois-de-Traysses,	Trécisse	non		
DT42-11409	Soloyzel,	Trémollin	non		
DT42-11608	Terrenoire,	Treuil	non		
DT42-11832	Trévelain (Le),	Trévelain	non		
DT42-11857	Triolière (Ruisseau de la).	Triolière	non		
DT42-06722	Ligneul,	Truzeau	non		
DT42-00921	Bigottière,	Tuillière	42314		
DT42-01524	Brassard,	Tuillière	42314		
DT42-01890	Chanson,	un lieu dit Chanson	non		
DT42-01360	Botoret (Le),	un lieu-dit Botoret	non		
DT42-10177	Réservoir-de-Couzon,	un lieu-dit Couzon	non		
DT42-10345	Rivières (Ruisseau des).	un lieu-dit Les Ribeyres ou La Ribeyra	non		
DT42-02642	Châtelard (Le),	un lieu-dit Rochefort	non		
DT42-01559	Bresson (Le),	Urbize	42317		
DT42-07412	Mazendas (Les),	Urbize	42317		
DT42-08430	Notre-Dame-du-Chêne,	Urbize	42317		
DT42-01193	Bois-d'Urfé,	Urfé	42255		
DT42-11886	Trou-aux-Fades,	Urfé	non		
DT42-03774	Croix-des-Rameaux,	Urieu et d’Asnières	non		
DT42-02381	Charavay.	Urieux	non		
DT42-02474	Chartes,	Urval et de Montrond	non		
DT42-03438	Cosanges,	Uzore	42269	Saint-Paul-d’Uzore	
DT42-07818	Mont-d'Uzore.	Uzore	42269	Saint-Paul-d’Uzore	
DT42-11981	Vacherie (Ruisseau de la).	Vacherie	non		
DT42-04328	Essarfol,	Vaganel	non		
DT42-12004	Valenches (Ruisseau de).	Valenches	non		
DT42-07899	Montmassieu,	Valette	non		
DT42-09047	Pierra Costonna,	Valette	non		
DT42-01287	Bonnefond (Ruisseau de).	Valla	42322		
DT42-03271	Combe-du-Grand-Val (Ruisseau de la).	Valla	42322		
DT42-05108	Froid (Ruisseau).	Valla	42322		
DT42-05502	Gondrèze (Ruisseau de).	Valla	42322		
DT42-06691	de La Valla.	Valla	42321		
DT42-07933	Mont-Pilat,	Valla	42322		
DT42-11286	Selx (El),	Valla	42322		
DT42-02481	Chartrain (Pra),	Varenne	non		
DT42-12114	Varizière (Ruisseau de).	Varizière	non		
DT42-12118	Vassalieux (Ruisseau de).	Vassalieux	non		
DT42-09121	Pierres Euglenes,	Vaudier	non		
DT42-02948	Chier-Martoret,	Vaux	non		
DT42-12154	Reméal (Ruisseau de).	Vaux	non		
DT42-07144	Maranière (La),	Vergelas	non		
DT42-07526	Meyrieu,	Vergelas	non		
DT42-09236	Pisse-Vieille (Ruisseau de).	Vermillière	non		
DT42-04806	Font-Barbent,	Versannes	non		
DT42-12347	Vial (Goutte de),	Vial	non		
DT42-02326	Chapelle,	Vidrieux	non		
DT42-12371	Vidrézonne,	Vidrieux	non		
DT42-02562	Chatard,	Villemeunier	non		
DT42-00327	Baisse Braye,	Villeneuve	non		
DT42-06899	Mâconnais (Le).	Villié	69267		
DT42-07999	Morgonicus, ager.	Villié	69267		
DT42-04351	Esters (Bois des).	Vimont	non		
DT42-09113	Pierre Saint Chamond,	Violet	non		
DT42-12547	Vivier (Le),	Virieux	non		
DT42-08709	Pas-de-l'Arche,	Vollore-Montagne	63468		
