article_id,vedette,vedette_orig,localisationco,localisationco_orig,NCCENR_orig,insee_code,id,old-id,label,definition_typologie,definition_localisation,insee,method_dicotopo,localisationde,dpt_code,canton_code,method,reference
PO8-02457,Valmoissine,Valmoissine,none,none,,,,,,,,,nulle,Var,83,none,nulle,     Valmoissine     église disparue près Aups     Var     arr  de Draguignan       xxxii  xxxvii        Vallis Moisina  59 d      Vallis Moyssina  eccl   64 a  prior  64 a  sacrista  64 a    
PO8-02458,Valreas,Valréas,none,none,Valréas,Valreas (84138),,,,,,,nulle,Vaucluse,84,none,dpt_exact,     Valréas     Vaucluse     arr  d Orange       cxv  cxxi        Valreacum  curatus  240 a      Valriacum  prior  237 d    
PO8-02459,Valsaintes,Valsaintes,none,none,,04208,,,,,,,nulle,Basses-Alpes,04,Banon,nulle,     Valsaintes     Basses Alpes     con de Banon       Vallis De  abbas  50 c      Vallis Sancta  abbas  52 e  Sancta Maria  55 b    
PO8-02460,Valserres,Valserres,none,none,Valserres,Valserres (05176),,,,,,,nulle,Hautes-Alpes,05,la Bâtie-Neuve,dpt_exact,     Valserres     Hautes Alpes     con de la Bâtie Neuve       xlvii  cxxxiv        Valserre  capellanus  79 a  prior  84 c  91 c      Valleserre  96 b    
PO8-02462,Vaquieres,Vaquières,Arles,Arles,Arles,Arles (13004),,,,,,,nulle,Bouches-du-Rhône,13,Arles,dpt_exact,     Vaquières     Bouches du Rhône     con d Arles     cne d Arles       Vaquerie  capellanus  157 a    
PO8-02464,Varages,Varages,none,none,Varages,Varages (83145),,,,,,,nulle,Var,83,Barjols,dpt_exact,     Varages     Var     con de Barjols       Varages  x  xxiii  eccl   19 d      Varagines  capellanus  108 e  eccl   111 c  prior  105 b    
PO8-02465,Vars,Vars,none,none,Vars,Vars (05177),,,,,,,nulle,Hautes-Alpes,05,Guillestre,dpt_exact,     Vars     Hautes Alpes     con de Guillestre       Varci  Beata Maria  capellanus  246 g      Varcium  Beata Maria  capellanus  251 b  capellanus  245 d    
PO8-02466,Vauclausse,Vauclausse,Allons,Allons,Allons,Allons (04005),,,,,,,nulle,Basses-Alpes,04,Saint-André-de-Méouilles,dpt_exact,     Vauclausse     Basses Alpes     con de Saint André de Méouilles     cne d Allons       Vallis Clausa  prior  290 f    
PO8-02467,Vaucluse,Vaucluse,none,none,Fontaine-de-Vaucluse,Vaucluse (84139),,,,,,,nulle,Vaucluse,84,l’Isle-sur-la-Sorgue,dpt_exact_simple,     Vaucluse     Vaucluse     con de l Isle sur la Sorgue       Vallisclusa  prior  210 c  211 d    
PO8-02468,Vaugines,Vaugines,none,none,Vaugines,Vaugines (84140),,,,,,,nulle,Vaucluse,84,Cadenet,dpt_exact,     Vaugines     Vaucluse     con de Cadenet       Vallis Jovina  eccl   14 e      Vallis Juyna  eccl   29 b  33 a  40 a      Vallis Joyna  eccl   46 f    
PO8-02469,Vaulubiere,Vaulubière,Meyrargues,Meyrargues,Meyrargues,Meyrargues (13059),,,,,,,nulle,Bouches-du-Rhône,13,Peyrolles,dpt_exact,     Vaulubière     Bouches du Rhône     con de Peyrolles     cne de Meyrargues       Loberia  eccl   23 a    
PO8-02470,Vaumeilh,Vaumeilh,none,none,Vaumeilh,Vaumeilh (04233),,,,,,,nulle,Basses-Alpes,04,la Motte,dpt_exact,     Vaumeilh     Basses Alpes     con de la Motte       Valmelium  103 d      Vaumilium  capellanus  89 d  94 d    
PO8-02471,Vaumene,Vaumène,Saint Jeannet,Saint-Jeannet,Saint-Jeannet,Saint Jeannet (04181),,,,,,,nulle,Basses-Alpes,04,Mezel,dpt_exact,     Vaumène     Basses Alpes     con de Mezel     cne de Saint Jeannet       Vallis Medena  prior  106 f      Vallis Mesena  capellanus  109 b      Vallis Mezena  112 b    
PO8-02472,Vauvenargues,Vauvenargues,none,none,Vauvenargues,Vauvenargues (13111),,,,,,,nulle,Bouches-du-Rhône,13,Aix,dpt_exact,     Vauvenargues     Bouches du Rhône     con d Aix       Vallis Veranica  3 f  11 b  eccl   22 a  38 c  42 e  hospitale  22 a    
PO8-02473,Vauvert,Vauvert,none,none,Vauvert,Vauvert (30341),,,,,,,nulle,Gard,30,none,dpt_exact,     Vauvert     Gard     arrond  de Nîmes       Valis Viridis  archidiaconus  183 c    
PO8-02475,Veaux,Veaux,Malaucene,Malaucène,Malaucène,Malaucene (84069),,,,,,,nulle,Vaucluse,84,Malaucène,dpt_exact,     Veaux     Vaucluse     con de Malaucène     cne de Malaucène       Veaulx  Nostra Domina  curatus  240 g    
PO8-02476,Velaux,Velaux,none,none,Velaux,Velaux (13112),,,,,,,nulle,Bouches-du-Rhône,13,Berre,dpt_exact,     Velaux     Bouches du Rhône     con de Berre       xxiv        Velaucium  prior  145 c      Vellaucium  eccl   150 e      Vellautium  eccl   147 f  Sanctus Trophimus  capellanus  156 d      Vellaus  Sancta Maria  eccl   138 a  Sanctus Saturninus subtus Vellaus  eccl   138 a    
PO8-02477,Velleron,Velleron,none,none,Velleron,Velleron (84142),,,,,,,nulle,Vaucluse,84,Pernes,dpt_exact,     Velleron     Vaucluse     con de Pernes       xciv  xcvii        Avellaro  Beata Maria  200 var  g  prior  200 e  eccl   198 a b  200 e  hospitalis  198 b    
PO8-02478,Velorgues,Velorgues,Isle Sorgue,l’Isle-sur-la-Sorgue,Isle-sur-la-Sorgue,Isle Sorgue (84054),,,,,,,nulle,Vaucluse,84,l’Isle-sur-la-Sorgue,dpt_exact_simple,     Velorgues     Vaucluse     con de l Isle sur la Sorgue     cne de l Isle sur la Sorgue       Vellanice  prior  210 c      Vellonice  vicarius  211 a    
PO8-02479,Venanson,Venanson,none,none,Venanson,Venanson (06156),,,,,,,nulle,Alpes-Maritimes,06,Saint-Martin-Vésubie,dpt_exact,     Venanson     Alpes Maritimes     con de Saint Martin Vésubie       Venasonum  capellanus  286 b      Venazo  278 d    
PO8-02480,Venasque,Venasque,none,none,Venasque,Venasque (84143),,,,,,,nulle,Vaucluse,84,Pernes,dpt_exact,     Venasque     Vaucluse     con de Pernes       Venasca  capellania Beate Catherine seu Katherine  202 b d  capellania Sancti Georgii  202 d  domus claustralis  202 b  eccl   198 e g  200 e  202 b  hospitale  198 e  Sanctus Syffredus  eccl   199 c    
PO8-02481,Vence,Vence,none,none,Vence,Vence (06157),,,,,,,nulle,Alpes-Maritimes,06,none,dpt_exact,     Vence     Alpes Maritimes     arr  de Grasse       Vencia  312 d  315 g  magnum altare  305 e  altare Annuntiationis Beate Marie  305 d  307 c  308 a  309 c  314 d  315 g h  altare Beate Anne  306 c  altare Beate Marie Magdalene  307 e  altare Beati Anthonii  308 g  altare Beati Jacobi  306 g  altare Beati Johannis  304 e  altare Beati Lamberti  303 f  307 g h  308 e h  309 d  altare Nostre Domine  306 i  307 a  altare Sancte Crucis  303 g  307 f  capellania Sancte Anne  315 c  capellania Sancti Andreae  315 g  capellania Sancti Jacobi  315 b f  capitulum  299 a  301 a  consules et consiliarii  315 c  curatus  303 g  315 f g  curia  308 j  curia specialis  306 a  curia spiritualis  310 e  diocèse  297 315  eccl   301 a  eccl   cathedralis  303 d  312 d  episcopus  297  299  299 a  300 c  301  303 e  310 h  311 c d  fortalicium Ludovici et Petri de Villanova  308 i  locus dictus la Folz  314 f  muri  314 f  315 b  officialis  297  310 g  precentor  315 f c  prepositus  299 a  sacrista  299 a  sacristia  306 e f  Sanctus Petrus extra muros  304 d  territorium  304 c  vicarius curie  310 g    
PO8-02482,Venel,Venel,Simiane,Simiane,,13107,,,,,,,nulle,Bouches-du-Rhône,13,Gardanne,nulle,     Venel     Bouches du Rhône     con de Gardanne     cne de Simiane       Venel  eccl   25 b c  38 a      Venellum  eccl   9 a  43 g      Vennellum  4 c g    
PO8-02483,Venelles,Venelles,none,none,Venelles,Venelles (13113),,,,,,,nulle,Bouches-du-Rhône,13,Aix,dpt_exact,     Venelles     Bouches du Rhône     con d Aix       Venella Nova  eccl   22 b  32 c  hospitale  22 b      Venella Vetus  eccl   22 b      Venelle  4 f  5 d  eccl   13 f  14 b  42 f  prior  13 f  vicaria  42 f  vicarius  13 f      Vennelle  eccl   36 g    
PO8-02484,Ventabren,Ventabren,none,none,Ventabren,Ventabren (13114),,,,,,,nulle,Bouches-du-Rhône,13,Berre,dpt_exact,     Ventabren     Bouches du Rhône     con de Berre       Ventabrennum  43 var  h      Ventabrens  4 g  eccl   42 e  32 c  34 b  37 f  43 var  h  hospitale  24 e      Ventabrenum  24 var  d  eccl   43 f  vicaria  43 f      Ventabrons  eccl   9 e    
PO8-02485,Ventavon,Ventavon,none,none,Ventavon,Ventavon (05178),,,,,,,nulle,Hautes-Alpes,05,Laragne,dpt_exact,     Ventavon     Hautes Alpes     con de Laragne       Ventaonum  prior  72 d  82 c  91 b      Ventavonum  98 a      Voitaonum  capellanus  78 d    
PO8-02486,Venterol,Venterol,none,none,Venterol,Venterol (04234),,,,,,,nulle,Basses-Alpes,04,Turriers,dpt_exact,     Venterol     Basses Alpes     con de Turriers       Ventairol  capellanus  76 c      Ventairolium  eccl   88 c  rector  88 c      Ventayrolium  prior  93 b      Venteyrolium  103 f    
PO8-02487,Venterol,Venterol,none,none,Venterol,Venterol (26367),,,,,,,nulle,Drôme,26,Nyons,dpt_exact,     Venterol     Drôme     con de Nyons       Ventayrolium  preceptor  237 c  prior  237 c      Venteyrolium  curatus  240 b    
PO8-02488,Veras,Veras,Oze,Oze,Oze,Oze (05099),,,,,,,nulle,Hautes-Alpes,05,Veynes,dpt_exact,     Veras     Hautes Alpes     con de Veynes     cne d Oze       Veranis  prior  72 g  84 a  91 g  sacrista  79 b    
PO8-02489,Verclause,Verclause,none,none,Verclause,Verclause (26369),,,,,,,nulle,Drôme,26,Rémuzat,dpt_exact,     Verclause     Drôme     con de Rémuzat       Vallis Clausa  74 b  101 a  capellanus  86 d    
PO8-02490,Vercoiran,Vercoiran,none,none,Vercoiran,Vercoiran (26370),,,,,,,nulle,Drôme,26,Buis-les-Baronnies,dpt_exact,     Vercoiran     Drôme     con de Buis les Baronnies       Vercoiran  chapelle  128 e  prieuré  128 d      Vercoiranum  castellum  114 c  eccl   114 c  Sancta Maria  eccl   114 c      Vercoyranum  eccl   117 a    
PO8-02491,Verdaches,Verdaches,none,none,Verdaches,Verdaches (04235),,,,,,,nulle,Basses-Alpes,04,Seyne,dpt_exact,     Verdaches     Basses Alpes     con de Seyne       Verdachie  capellanus  257 b  258 d    
PO8-02492,Verdiere,Verdière,none,none,Verdière,Verdiere (83146),,,,,,,nulle,Var,83,Rians,dpt_exact,     Verdière  la      Var     con de Rians       x        Verderia  eccl   3 d  5 d  6 b  8 a b  10 g  20 a  32 a  36 b  42 a  hospitale  20 a  Beata  vel Sancta Maria ad Baset  de Baset  de Basset  del Basset  eccl   15 d  20 a  36 b  42 a  Sanctus Mauricius vel Mauritius  eccl   15 a  20 a  42 a  vicarie  20 var  a    
PO8-02493,Vergons,Vergons,none,none,Vergons,Vergons (04236),,,,,,,nulle,Basses-Alpes,04,Annot,dpt_exact,     Vergons     Basses Alpes     con d Annot       Vergoni  eccl   290 b  292 d      Vergons  295 a    
PO8-02494,Verignon,Vérignon,none,none,Vérignon,Verignon (83147),,,,,,,nulle,Var,83,Aups,dpt_exact,     Vérignon     Var     con d Aups       Verignonum  eccl   109 c      Verinhonum  domus  111 a  prior  112 var  l    
PO8-02495,Verne,Verne,Collobrieres,Collobrières,Collobrières,Collobrieres (83043),,,,,,,nulle,Var,83,Cuers,dpt_exact,     Verne  la      Var     con de Cuers     cne de Collobrières       Verna  monasterium  65 a    
PO8-02496,Vernegues,Vernègues,none,none,Vernègues,Vernegues (13115),,,,,,,nulle,Bouches-du-Rhône,13,Eyguières,dpt_exact,     Vernègues     Bouches du Rhône     con d Eyguières       xxv  lxxiv        Alvernicum  eccl   138 b  prior  144 e  Sanctus Jacobus  vicarius  156 f    
PO8-02497,Vernet,Vernet,none,none,Vernet,Vernet (04237),,,,,,,nulle,Basses-Alpes,04,Seyne,dpt_exact,     Vernet  le      Basses Alpes     con de Seyne       Vernetum  capellanus  257 a  258 b  castrum  256 b  Sanctus Clemens  rector  257 c    
PO8-02498,Verquieres,Verquières,none,none,Verquières,Verquieres (13116),,,,,,,nulle,Bouches-du-Rhône,13,Orgon,dpt_exact,     Verquières     Bouches du Rhône     con d Orgon       Verquerie  prior  183 a  rector  166 d    
PO8-02499,Verraillon,Verraillon,Soleilhas,Soleilhas,Soleilhas,Soleilhas (04210),,,,,,,nulle,Basses-Alpes,04,Castellane,dpt_exact,     Verraillon     Basses Alpes     con de Castellane     cne de Soleilhas        Verayonum  eccl   290 c      Verrayonum  eccl   293 c    
PO8-02500,Vers,Vers,none,none,,26372,,,,,,,nulle,Drôme,26,Séderon,nulle,     Vers     Drôme     con de Séderon       Vertez  capellanus  86 c      Vertz  capellanus  75 a      Viridia  102 a    
PO8-02501,Vesubie,Vésubie,none,none,,,,,,,,,nulle,none,none,none,nulle,     Vésubie  la        Besobia  283 g    
PO8-02502,Veynes,Veynes,none,none,Veynes,Veynes (05179),,,,,,,nulle,Hautes-Alpes,05,none,dpt_exact,     Veynes     Hautes Alpes     arr  de Gap       Vecnetum  capellanus  77 e  ecclesia  71 c  prior  85 b      Venetum  98 b      Veynetum  98 b    
PO8-02504,Vidauban,Vidauban,none,none,Vidauban,Vidauban (83148),,,,,,,nulle,Var,83,Luc,dpt_exact,     Vidauban     Var     con du Luc       Vidalbanum  61 b    
PO8-02505,Viens,Viens,none,none,Viens,Viens (84144),,,,,,,nulle,Vaucluse,84,Apt,dpt_exact,     Viens     Vaucluse     con d Apt       Viens  eccl   52 g  prior  48 c  Sanctus Harus  54 e    
PO8-02506,Vigneaux,Vigneaux,none,none,Vigneaux,Vigneaux (05180),,,,,,,nulle,Hautes-Alpes,05,l’Argentière,dpt_exact,     Vigneaux  les      Hautes Alpes     con de l Argentière       Vignales  prior  251 a      Vinhales  prior  246 b    
PO8-02507,Vilhosc,Vilhosc,none,none,,04075,,,,,,,nulle,Basses-Alpes,04,Sisteron,nulle,     Vilhosc     Basses Alpes     con de Sisteron       Villoscum  eccl   76 a  prior  88 g  rector  76 a      Vilhoscum  102 f  prior  93 e    
PO8-02508,Villard,Villard,Faurie,la Faurie,Faurie,Faurie (05055),,,,,,,nulle,Hautes-Alpes,05,Aspres-sur-Buëch,dpt_exact_simple,     Villard  le      Hautes Alpes     con d Aspres sur Buëch     cne de la Faurie       Vilarium  prior  130 d      Viliarium in Benchana  84 e    
PO8-02509,Villard,Villard,Sauveur,Saint-Sauveur,,26329,,,,,,,nulle,Drôme,26,Buis-les-Baronnies,dpt_fuzzy,     Villard  le      Drôme     con de Buis les Baronnies     cne de Saint Sauveur       Villare  Sanctus Marcellus  eccl   113 b    
PO8-02510,Villars,Villars,none,none,,Villars Var (06158) - Villars-sur-Var,,,,,,,nulle,Alpes-Maritimes,06,none,dpt_fuzzy,     Villars ou Villars du Var     Alpes Maritimes     arrond  de Puget Théniers       Vilarium  281 d      Villare  prior  283 e      Vilare  prior  286 e    
PO8-02511,Villars,Villars,none,none,Villars,Villars (84145),,,,,,,nulle,Vaucluse,84,Apt,dpt_exact,     Villars     Vaucluse     con d Apt       Vilarium  prior  48 e      Vilaris  prior  51 e    
PO8-02512,Villar Saint Pancrace,Villar-Saint-Pancrace,none,none,Villar-Saint-Pancrace,Villar Saint Pancrace (05183),,,,,,,nulle,Hautes-Alpes,05,Briançon,dpt_exact,     Villar Saint Pancrace     Hautes Alpes     con de Briançon       Sanctus Pancracius  capellanus  250 d      Sanctus Prancacius  capellanus  247 c    
PO8-02513,Villebois,Villebois,none,none,,Villebois Pins (26374) - Villebois-les-Pins,,,,,,,nulle,Drôme,26,Séderon,dpt_fuzzy,     Villebois     Drôme     con de Séderon       Villaboes  eccl   75 f  rector  75 f      Villa Boscus  prior  86 b      Villeboscus  101 d    
PO8-02514,Villecroze,Villecroze,none,none,Villecroze,Villecroze (83149),,,,,,,nulle,Var,83,Salernes,dpt_exact,     Villecroze     Var     con de Salernes       Villacrosa  59 d  prior  65 a    
PO8-02515,Villedieu,Villedieu,Valensole,Valensole,Valensole,Valensole (04230),,,,,,,nulle,Basses-Alpes,04,Valensole,dpt_exact,     Villedieu     Basses Alpes     con de Valensole     cne de Valensole       Villa De  capellanus  108 f      Villa Dei  eccl   109 d    
PO8-02516,Villedieu,Villedieu,none,none,Villedieu,Villedieu (84146),,,,,,,nulle,Vaucluse,84,Vaison,dpt_exact,     Villedieu     Vaucluse     con de Vaison       Villadei  curatus  239 d  prior  237 b    
PO8-02517,Villefranche,Villefranche,none,none,,Villefranche Mer (06159) - Villefranche-sur-Mer,,,,,,,nulle,Alpes-Maritimes,06,none,dpt_fuzzy,     Villefranche ou Villefranche sur Mer     Alpes Maritimes     arrond  de Nice       Villafranca  capellanus  282 a  285 a    
PO8-02518,Villefranche,Villefranche,none,none,,Villefranche Chateau (26375) - Villefranche-le-Château,,,,,,,nulle,Drôme,26,Séderon,dpt_fuzzy,     Villefranche     Drôme     con de Séderon       Villa Franca  capellanus  87 b      Villa Francha  capellanus  80 c    
PO8-02519,Villegrasse,Villegrasse,Comps,de Comps,,83044,,,,,,,nulle,Var,83,Comps,nulle,     Villegrasse     Var     con de Comps     cne de de Comps       Grasa de Comis  prioratus  66 g    
PO8-02520,Villehaute,Villehaute,Ampus,Ampus,Ampus,Ampus (83003),,,,,,,nulle,Var,83,Draguignan,dpt_exact,     Villehaute     Var     con de Draguignan     cne d Ampus       Villa Alta  59 e    
PO8-02521,Villelaure,Villelaure,none,none,Villelaure,Villelaure (84147),,,,,,,nulle,Vaucluse,84,Cadenet,dpt_exact,     Villelaure     Vaucluse     con de Cadenet       Villa Laura  Villalaura  eccl   13 b  28 b  30 d  33 d  39 h  46 c    
PO8-02522,Ville Longue,Ville-Longue,Savournon,Savournon,Savournon,Savournon (05165),,,,,,,nulle,Hautes-Alpes,05,Serres,dpt_exact,     Ville Longue     Hautes Alpes     con de Serres     cne de Savournon       Velolla  capellanus  72 e    
PO8-02523,Villemus,Villemus,none,none,Villemus,Villemus (04241),,,,,,,nulle,Basses-Alpes,04,Reillanne,dpt_exact,     Villemus     Basses Alpes     con de Reillanne       Villa Muris  Villamuris  eccl   12 a  26 d  38 f  45 d  Sanctus Trophimus  eccl   26 d    
PO8-02524,Villeneuve,Villeneuve,none,none,Villeneuve,Villeneuve (04242),,,,,,,nulle,Basses-Alpes,04,Forcalquier,dpt_exact,     Villeneuve     Basses Alpes     con de Forcalquier       Villanova  eccl   127 b    
PO8-02525,Villeneuve,Villeneuve,Plaisians,Plaisians,Plaisians,Plaisians (26239),,,,,,,nulle,Drôme,26,Buis-les-Baronnies,dpt_exact,     Villeneuve     Drôme     con de Buis les Baronnies     cne de Plaisians       Villa Nova  eccl   75 g  prior  86 e  rector  75 g    
PO8-02526,Villeneuve Coutelas,Villeneuve-Coutelas,Regusse,Régusse,Régusse,Regusse (83102),,,,,,,nulle,Var,83,Tavernes,dpt_exact,     Villeneuve Coutelas     Var     con de Tavernes     cne de Régusse       Contallars  capellanus  108 d    
PO8-02527,Villeneuve d Entraunes,Villeneuve-d’Entraunes,none,none,Villeneuve-d'Entraunes,Villeneuve d Entraunes (06160),,,,,,,nulle,Alpes-Maritimes,06,Guillaumes,dpt_exact,     Villeneuve d Entraunes     Alpes Maritimes     con de Guillaumes       Villanova  eccl   262 e  264 a    
PO8-02528,Villeneuve les Avignon,Villeneuve-lès-Avignon,none,none,Villeneuve-lès-Avignon,Villeneuve les Avignon (30351),,,,,,,nulle,Gard,30,none,dpt_exact,     Villeneuve lès Avignon     Gard     arrond  d Uzès       Villanova  Beata Maria  177 e  capitulum  177 e  182 a  conventus Cartussiensis  183 b  decanus  150 b  152 b  Sanctus Andreas  abbas  177 f  182 c  190 c  193 d  camerarius  125 d  pitenciarius  177 f  182 c  Sanctus Pontius  eccl   190 d    
PO8-02529,Villeneuve Loubet,Villeneuve-Loubet,none,none,Villeneuve-Loubet,Villeneuve Loubet (06161),,,,,,,nulle,Alpes-Maritimes,06,Cagnes,dpt_exact,     Villeneuve Loubet     Alpes Maritimes     con de Cagnes       Villanova  eccl   308 d  prior  297 a  prebenda  299 a  306 d  vicaria  307 b  vicarius  301 c    
PO8-02530,Villepey,Villepey,Frejus,Fréjus,Fréjus,Frejus (83061),,,,,,,nulle,Var,83,Fréjus,dpt_exact,     Villepey     Var     con de Fréjus     cne de Fréjus       Sanctus Michael  57 b      Villa Pisse  prioratus  65 b    
PO8-02531,Villes,Villes,none,none,,84148,,,,,,,nulle,Vaucluse,84,Mormoiron,nulle,     Villes     Vaucluse     con de Mormoiron       Villa  196 g  197 i  eccl   197 h  201 b  prioratus  197 h      Ville  capellania  203 e  eccl   203 e  prioratus  203 d    
PO8-02532,Villeseche,Villesèche,Omergues,Omergues,Omergues,Omergues (04140),,,,,,,nulle,Basses-Alpes,04,Noyers-sur-Jabron,dpt_exact,     Villesèche     Basses Alpes     con de Noyers sur Jabron     cne des Omergues       Villa Cica  125 c      Villa Sicca  eccl   119 b    
